site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
chr2	18483278	18483284	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483381	18483388	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	97	TF2-TF1	transcript	-	18482622	18485461	query_1	2180	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483291	18483298	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	25	TF2-TF1	transcript	-	18482622	18485461	query_1	2167	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483291	18483298	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	61	TF2-TF1	transcript	-	18482622	18485461	query_1	2167	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483291	18483298	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	97	TF2-TF1	transcript	-	18482622	18485461	query_1	2167	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483309	18483316	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	7	TF2-TF1	transcript	-	18482622	18485461	query_1	2149	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483309	18483316	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	43	TF2-TF1	transcript	-	18482622	18485461	query_1	2149	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483309	18483316	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	79	TF2-TF1	transcript	-	18482622	18485461	query_1	2149	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483345	18483352	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	16	TF2-TF1	transcript	-	18482622	18485461	query_1	2135	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483381	18483388	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	52	TF2-TF1	transcript	-	18482622	18485461	query_1	2135	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483323	18483329	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483399	18483406	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	70	TF2-TF1	transcript	-	18482622	18485461	query_1	2135	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483345	18483352	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	7	TF2-TF1	transcript	-	18482622	18485461	query_1	2113	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483345	18483352	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	43	TF2-TF1	transcript	-	18482622	18485461	query_1	2113	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483381	18483388	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	16	TF2-TF1	transcript	-	18482622	18485461	query_1	2099	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483399	18483406	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	34	TF2-TF1	transcript	-	18482622	18485461	query_1	2099	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483359	18483365	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483450	18483457	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	85	TF2-TF1	transcript	-	18482622	18485461	query_1	2099	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483381	18483388	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	7	TF2-TF1	transcript	-	18482622	18485461	query_1	2077	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483450	18483457	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	49	TF2-TF1	transcript	-	18482622	18485461	query_1	2063	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483395	18483401	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483468	18483475	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	67	TF2-TF1	transcript	-	18482622	18485461	query_1	2063	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483399	18483406	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	94	TF2-TF1	transcript	-	18482622	18485461	query_1	2059	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483450	18483457	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	43	TF2-TF1	transcript	-	18482622	18485461	query_1	2008	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483468	18483475	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	25	TF2-TF1	transcript	-	18482622	18485461	query_1	1990	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483525	18483532	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	19	TF2-TF1	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483543	18483550	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	37	TF2-TF1	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483582	18483589	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	76	TF2-TF1	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483500	18483506	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483600	18483607	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	94	TF2-TF1	transcript	-	18482622	18485461	query_1	1958	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483636	18483643	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	70	TF2-TF1	transcript	-	18482622	18485461	query_1	1822	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483654	18483661	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	52	TF2-TF1	transcript	-	18482622	18485461	query_1	1804	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483713	18483719	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	chr2	18483783	18483790	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	64	TF2-TF1	transcript	-	18482622	18485461	query_1	1745	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483783	18483790	C1_C2H2_13-C10_C2H2_38-C5_C2H2_57	9.70476	-	chr2	18483815	18483821	C10_E2FDP_4-C11_E2FDP_1-C2_E2FDP_4-C3_E2FDP_3-C4_E2FDP_4-C5_E2FDP_4-C6_E2FDP_4-C9_E2FDP_3	8.31536	-	25	TF2-TF1	transcript	-	18482622	18485461	query_1	1675	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483295	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483313	18483320	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	18	TF2-TF1	transcript	-	18482622	18485461	query_1	2170	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483295	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483349	18483356	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	54	TF2-TF1	transcript	-	18482622	18485461	query_1	2170	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483288	18483295	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483385	18483392	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	90	TF2-TF1	transcript	-	18482622	18485461	query_1	2170	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483312	18483319	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	16	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483348	18483355	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	52	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483289	18483296	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	88	TF2-TF1	transcript	-	18482622	18485461	query_1	2169	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483319	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483349	18483356	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	30	TF2-TF1	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483312	18483319	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483385	18483392	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	66	TF2-TF1	transcript	-	18482622	18485461	query_1	2146	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483313	18483320	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483348	18483355	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	28	TF2-TF1	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483313	18483320	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	64	TF2-TF1	transcript	-	18482622	18485461	query_1	2145	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483355	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483385	18483392	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	30	TF2-TF1	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483348	18483355	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483454	18483461	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	99	TF2-TF1	transcript	-	18482622	18485461	query_1	2110	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483349	18483356	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	28	TF2-TF1	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483349	18483356	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	97	TF2-TF1	transcript	-	18482622	18485461	query_1	2109	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483454	18483461	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	63	TF2-TF1	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483384	18483391	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483466	18483473	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	75	TF2-TF1	transcript	-	18482622	18485461	query_1	2074	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483385	18483392	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	61	TF2-TF1	transcript	-	18482622	18485461	query_1	2073	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483385	18483392	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483465	18483472	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	73	TF2-TF1	transcript	-	18482622	18485461	query_1	2073	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483466	18483473	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	6	TF2-TF1	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483523	18483530	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	63	TF2-TF1	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483453	18483460	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483547	18483554	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	87	TF2-TF1	transcript	-	18482622	18485461	query_1	2005	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483454	18483461	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483465	18483472	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	4	TF2-TF1	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483454	18483461	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483522	18483529	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	61	TF2-TF1	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483454	18483461	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483546	18483553	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	85	TF2-TF1	transcript	-	18482622	18485461	query_1	2004	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483472	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483523	18483530	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	51	TF2-TF1	transcript	-	18482622	18485461	query_1	1993	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483465	18483472	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483547	18483554	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	75	TF2-TF1	transcript	-	18482622	18485461	query_1	1993	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483466	18483473	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483522	18483529	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	49	TF2-TF1	transcript	-	18482622	18485461	query_1	1992	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483466	18483473	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483546	18483553	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	73	TF2-TF1	transcript	-	18482622	18485461	query_1	1992	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483522	18483529	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483547	18483554	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	18	TF2-TF1	transcript	-	18482622	18485461	query_1	1936	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483522	18483529	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483580	18483587	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	51	TF2-TF1	transcript	-	18482622	18485461	query_1	1936	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483522	18483529	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483604	18483611	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	75	TF2-TF1	transcript	-	18482622	18485461	query_1	1936	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483523	18483530	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483546	18483553	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	16	TF2-TF1	transcript	-	18482622	18485461	query_1	1935	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483523	18483530	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483579	18483586	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	49	TF2-TF1	transcript	-	18482622	18485461	query_1	1935	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483523	18483530	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483603	18483610	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	73	TF2-TF1	transcript	-	18482622	18485461	query_1	1935	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483546	18483553	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483580	18483587	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	27	TF2-TF1	transcript	-	18482622	18485461	query_1	1912	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483546	18483553	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483604	18483611	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	51	TF2-TF1	transcript	-	18482622	18485461	query_1	1912	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483546	18483553	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483640	18483647	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	87	TF2-TF1	transcript	-	18482622	18485461	query_1	1912	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483547	18483554	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483579	18483586	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	25	TF2-TF1	transcript	-	18482622	18485461	query_1	1911	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483547	18483554	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483603	18483610	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	49	TF2-TF1	transcript	-	18482622	18485461	query_1	1911	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483547	18483554	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483639	18483646	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	85	TF2-TF1	transcript	-	18482622	18485461	query_1	1911	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483579	18483586	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483604	18483611	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	18	TF2-TF1	transcript	-	18482622	18485461	query_1	1879	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483579	18483586	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	chr2	18483640	18483647	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	54	TF2-TF1	transcript	-	18482622	18485461	query_1	1879	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
chr2	18483580	18483587	C1_C2H2_14-C3_C2H2_30-C5_C2H2_59	9.70476	-	chr2	18483603	18483610	C1_C2H2_15-C3_C2H2_32-C5_C2H2_61	9.70476	-	16	TF2-TF1	transcript	-	18482622	18485461	query_1	1878	start	1.0	0.002	PeakInsideFeature	Mp2g17300.1	Mp2g17300
