site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779113	19779119	C4_ND_3	-2.73775	+	65	TF1-TF2												
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779119	19779125	C4_ND_3	-2.73775	+	71	TF1-TF2												
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779125	19779131	C4_ND_3	-2.84252	+	77	TF1-TF2												
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779143	19779149	C4_ND_3	-2.74634	+	95	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779054	19779060	C3_ND_2	-2.67072	+	1	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779102	19779108	C3_ND_2	-2.67856	+	49	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779114	19779120	C3_ND_2	-2.73775	+	61	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779120	19779126	C3_ND_2	-2.75772	+	67	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779126	19779132	C3_ND_2	-2.78013	+	73	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779144	19779150	C3_ND_2	-2.74634	+	91	TF1-TF2												
7	19779047	19779053	C4_ND_3	-2.80066	+	7	19779150	19779156	C3_ND_2	-2.73241	+	97	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779059	19779065	C4_ND_3	-2.67164	+	5	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779101	19779107	C4_ND_3	-2.67856	+	47	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779113	19779119	C4_ND_3	-2.73775	+	59	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779119	19779125	C4_ND_3	-2.73775	+	65	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779125	19779131	C4_ND_3	-2.84252	+	71	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779143	19779149	C4_ND_3	-2.74634	+	89	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779149	19779155	C4_ND_3	-2.74634	+	95	TF1-TF2												
7	19779053	19779059	C4_ND_3	-2.67508	+	7	19779102	19779108	C3_ND_2	-2.67856	+	43	TF1-TF2												
7	19779053	19779059	C4_ND_3	-2.67508	+	7	19779114	19779120	C3_ND_2	-2.73775	+	55	TF1-TF2												
7	19779053	19779059	C4_ND_3	-2.67508	+	7	19779120	19779126	C3_ND_2	-2.75772	+	61	TF1-TF2												
7	19779053	19779059	C4_ND_3	-2.67508	+	7	19779126	19779132	C3_ND_2	-2.78013	+	67	TF1-TF2												
7	19779053	19779059	C4_ND_3	-2.67508	+	7	19779144	19779150	C3_ND_2	-2.74634	+	85	TF1-TF2												
7	19779053	19779059	C4_ND_3	-2.67508	+	7	19779150	19779156	C3_ND_2	-2.73241	+	91	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779101	19779107	C4_ND_3	-2.67856	+	41	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779113	19779119	C4_ND_3	-2.73775	+	53	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779119	19779125	C4_ND_3	-2.73775	+	59	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779125	19779131	C4_ND_3	-2.84252	+	65	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779143	19779149	C4_ND_3	-2.74634	+	83	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779149	19779155	C4_ND_3	-2.74634	+	89	TF1-TF2												
7	19779059	19779065	C4_ND_3	-2.67164	+	7	19779102	19779108	C3_ND_2	-2.67856	+	37	TF1-TF2												
7	19779059	19779065	C4_ND_3	-2.67164	+	7	19779114	19779120	C3_ND_2	-2.73775	+	49	TF1-TF2												
7	19779059	19779065	C4_ND_3	-2.67164	+	7	19779120	19779126	C3_ND_2	-2.75772	+	55	TF1-TF2												
7	19779059	19779065	C4_ND_3	-2.67164	+	7	19779126	19779132	C3_ND_2	-2.78013	+	61	TF1-TF2												
7	19779059	19779065	C4_ND_3	-2.67164	+	7	19779144	19779150	C3_ND_2	-2.74634	+	79	TF1-TF2												
7	19779059	19779065	C4_ND_3	-2.67164	+	7	19779150	19779156	C3_ND_2	-2.73241	+	85	TF1-TF2												
7	19779101	19779107	C4_ND_3	-2.67856	+	7	19779114	19779120	C3_ND_2	-2.73775	+	7	TF1-TF2												
7	19779101	19779107	C4_ND_3	-2.67856	+	7	19779120	19779126	C3_ND_2	-2.75772	+	13	TF1-TF2												
7	19779101	19779107	C4_ND_3	-2.67856	+	7	19779126	19779132	C3_ND_2	-2.78013	+	19	TF1-TF2												
7	19779101	19779107	C4_ND_3	-2.67856	+	7	19779144	19779150	C3_ND_2	-2.74634	+	37	TF1-TF2												
7	19779101	19779107	C4_ND_3	-2.67856	+	7	19779150	19779156	C3_ND_2	-2.73241	+	43	TF1-TF2												
7	19779101	19779107	C4_ND_3	-2.67856	+	7	19779168	19779174	C3_ND_2	-2.71674	+	61	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779113	19779119	C4_ND_3	-2.73775	+	5	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779119	19779125	C4_ND_3	-2.73775	+	11	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779125	19779131	C4_ND_3	-2.84252	+	17	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779143	19779149	C4_ND_3	-2.74634	+	35	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779149	19779155	C4_ND_3	-2.74634	+	41	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779167	19779173	C4_ND_3	-2.71674	+	59	TF1-TF2												
7	19779113	19779119	C4_ND_3	-2.73775	+	7	19779120	19779126	C3_ND_2	-2.75772	+	1	TF1-TF2												
7	19779113	19779119	C4_ND_3	-2.73775	+	7	19779126	19779132	C3_ND_2	-2.78013	+	7	TF1-TF2												
7	19779113	19779119	C4_ND_3	-2.73775	+	7	19779144	19779150	C3_ND_2	-2.74634	+	25	TF1-TF2												
7	19779113	19779119	C4_ND_3	-2.73775	+	7	19779150	19779156	C3_ND_2	-2.73241	+	31	TF1-TF2												
7	19779113	19779119	C4_ND_3	-2.73775	+	7	19779168	19779174	C3_ND_2	-2.71674	+	49	TF1-TF2												
7	19779113	19779119	C4_ND_3	-2.73775	+	7	19779213	19779219	C3_ND_2	-2.98941	+	94	TF1-TF2												
7	19779113	19779119	C4_ND_3	-2.73775	+	7	19779219	19779225	C3_ND_2	-2.99534	+	100	TF1-TF2												
7	19779114	19779120	C3_ND_2	-2.73775	+	7	19779125	19779131	C4_ND_3	-2.84252	+	5	TF1-TF2												
7	19779114	19779120	C3_ND_2	-2.73775	+	7	19779143	19779149	C4_ND_3	-2.74634	+	23	TF1-TF2												
7	19779114	19779120	C3_ND_2	-2.73775	+	7	19779149	19779155	C4_ND_3	-2.74634	+	29	TF1-TF2												
7	19779114	19779120	C3_ND_2	-2.73775	+	7	19779167	19779173	C4_ND_3	-2.71674	+	47	TF1-TF2												
7	19779114	19779120	C3_ND_2	-2.73775	+	7	19779212	19779218	C4_ND_3	-2.98941	+	92	TF1-TF2												
7	19779114	19779120	C3_ND_2	-2.73775	+	7	19779218	19779224	C4_ND_3	-2.99534	+	98	TF1-TF2												
7	19779119	19779125	C4_ND_3	-2.73775	+	7	19779126	19779132	C3_ND_2	-2.78013	+	1	TF1-TF2												
7	19779119	19779125	C4_ND_3	-2.73775	+	7	19779144	19779150	C3_ND_2	-2.74634	+	19	TF1-TF2												
7	19779119	19779125	C4_ND_3	-2.73775	+	7	19779150	19779156	C3_ND_2	-2.73241	+	25	TF1-TF2												
7	19779119	19779125	C4_ND_3	-2.73775	+	7	19779168	19779174	C3_ND_2	-2.71674	+	43	TF1-TF2												
7	19779119	19779125	C4_ND_3	-2.73775	+	7	19779213	19779219	C3_ND_2	-2.98941	+	88	TF1-TF2												
7	19779119	19779125	C4_ND_3	-2.73775	+	7	19779219	19779225	C3_ND_2	-2.99534	+	94	TF1-TF2												
7	19779120	19779126	C3_ND_2	-2.75772	+	7	19779143	19779149	C4_ND_3	-2.74634	+	17	TF1-TF2												
7	19779120	19779126	C3_ND_2	-2.75772	+	7	19779149	19779155	C4_ND_3	-2.74634	+	23	TF1-TF2												
7	19779120	19779126	C3_ND_2	-2.75772	+	7	19779167	19779173	C4_ND_3	-2.71674	+	41	TF1-TF2												
7	19779120	19779126	C3_ND_2	-2.75772	+	7	19779212	19779218	C4_ND_3	-2.98941	+	86	TF1-TF2												
7	19779120	19779126	C3_ND_2	-2.75772	+	7	19779218	19779224	C4_ND_3	-2.99534	+	92	TF1-TF2												
7	19779125	19779131	C4_ND_3	-2.84252	+	7	19779144	19779150	C3_ND_2	-2.74634	+	13	TF1-TF2												
7	19779125	19779131	C4_ND_3	-2.84252	+	7	19779150	19779156	C3_ND_2	-2.73241	+	19	TF1-TF2												
7	19779125	19779131	C4_ND_3	-2.84252	+	7	19779168	19779174	C3_ND_2	-2.71674	+	37	TF1-TF2												
7	19779125	19779131	C4_ND_3	-2.84252	+	7	19779213	19779219	C3_ND_2	-2.98941	+	82	TF1-TF2												
7	19779125	19779131	C4_ND_3	-2.84252	+	7	19779219	19779225	C3_ND_2	-2.99534	+	88	TF1-TF2												
7	19779126	19779132	C3_ND_2	-2.78013	+	7	19779143	19779149	C4_ND_3	-2.74634	+	11	TF1-TF2												
7	19779126	19779132	C3_ND_2	-2.78013	+	7	19779149	19779155	C4_ND_3	-2.74634	+	17	TF1-TF2												
7	19779126	19779132	C3_ND_2	-2.78013	+	7	19779167	19779173	C4_ND_3	-2.71674	+	35	TF1-TF2												
7	19779126	19779132	C3_ND_2	-2.78013	+	7	19779212	19779218	C4_ND_3	-2.98941	+	80	TF1-TF2												
7	19779126	19779132	C3_ND_2	-2.78013	+	7	19779218	19779224	C4_ND_3	-2.99534	+	86	TF1-TF2												
7	19779143	19779149	C4_ND_3	-2.74634	+	7	19779150	19779156	C3_ND_2	-2.73241	+	1	TF1-TF2												
7	19779143	19779149	C4_ND_3	-2.74634	+	7	19779168	19779174	C3_ND_2	-2.71674	+	19	TF1-TF2												
7	19779143	19779149	C4_ND_3	-2.74634	+	7	19779213	19779219	C3_ND_2	-2.98941	+	64	TF1-TF2												
7	19779143	19779149	C4_ND_3	-2.74634	+	7	19779219	19779225	C3_ND_2	-2.99534	+	70	TF1-TF2												
7	19779143	19779149	C4_ND_3	-2.74634	+	7	19779237	19779243	C3_ND_2	-3.10996	+	88	TF1-TF2												
7	19779143	19779149	C4_ND_3	-2.74634	+	7	19779249	19779255	C3_ND_2	-3.30769	+	100	TF1-TF2												
7	19779144	19779150	C3_ND_2	-2.74634	+	7	19779167	19779173	C4_ND_3	-2.71674	+	17	TF1-TF2												
7	19779144	19779150	C3_ND_2	-2.74634	+	7	19779212	19779218	C4_ND_3	-2.98941	+	62	TF1-TF2												
7	19779144	19779150	C3_ND_2	-2.74634	+	7	19779218	19779224	C4_ND_3	-2.99534	+	68	TF1-TF2												
7	19779144	19779150	C3_ND_2	-2.74634	+	7	19779236	19779242	C4_ND_3	-3.35627	+	86	TF1-TF2												
7	19779144	19779150	C3_ND_2	-2.74634	+	7	19779248	19779254	C4_ND_3	-3.29996	+	98	TF1-TF2												
7	19779149	19779155	C4_ND_3	-2.74634	+	7	19779168	19779174	C3_ND_2	-2.71674	+	13	TF1-TF2												
7	19779149	19779155	C4_ND_3	-2.74634	+	7	19779213	19779219	C3_ND_2	-2.98941	+	58	TF1-TF2												
7	19779149	19779155	C4_ND_3	-2.74634	+	7	19779219	19779225	C3_ND_2	-2.99534	+	64	TF1-TF2												
7	19779149	19779155	C4_ND_3	-2.74634	+	7	19779237	19779243	C3_ND_2	-3.10996	+	82	TF1-TF2												
7	19779149	19779155	C4_ND_3	-2.74634	+	7	19779249	19779255	C3_ND_2	-3.30769	+	94	TF1-TF2												
7	19779150	19779156	C3_ND_2	-2.73241	+	7	19779167	19779173	C4_ND_3	-2.71674	+	11	TF1-TF2												
7	19779150	19779156	C3_ND_2	-2.73241	+	7	19779212	19779218	C4_ND_3	-2.98941	+	56	TF1-TF2												
7	19779150	19779156	C3_ND_2	-2.73241	+	7	19779218	19779224	C4_ND_3	-2.99534	+	62	TF1-TF2												
7	19779150	19779156	C3_ND_2	-2.73241	+	7	19779236	19779242	C4_ND_3	-3.35627	+	80	TF1-TF2												
7	19779150	19779156	C3_ND_2	-2.73241	+	7	19779248	19779254	C4_ND_3	-3.29996	+	92	TF1-TF2												
7	19779167	19779173	C4_ND_3	-2.71674	+	7	19779213	19779219	C3_ND_2	-2.98941	+	40	TF1-TF2												
7	19779167	19779173	C4_ND_3	-2.71674	+	7	19779219	19779225	C3_ND_2	-2.99534	+	46	TF1-TF2												
7	19779167	19779173	C4_ND_3	-2.71674	+	7	19779237	19779243	C3_ND_2	-3.10996	+	64	TF1-TF2												
7	19779167	19779173	C4_ND_3	-2.71674	+	7	19779249	19779255	C3_ND_2	-3.30769	+	76	TF1-TF2												
7	19779167	19779173	C4_ND_3	-2.71674	+	7	19779270	19779276	C3_ND_2	-3.30769	+	97	TF1-TF2												
7	19779168	19779174	C3_ND_2	-2.71674	+	7	19779212	19779218	C4_ND_3	-2.98941	+	38	TF1-TF2												
7	19779168	19779174	C3_ND_2	-2.71674	+	7	19779218	19779224	C4_ND_3	-2.99534	+	44	TF1-TF2												
7	19779168	19779174	C3_ND_2	-2.71674	+	7	19779236	19779242	C4_ND_3	-3.35627	+	62	TF1-TF2												
7	19779168	19779174	C3_ND_2	-2.71674	+	7	19779248	19779254	C4_ND_3	-3.29996	+	74	TF1-TF2												
7	19779168	19779174	C3_ND_2	-2.71674	+	7	19779260	19779266	C4_ND_3	-3.30769	+	86	TF1-TF2												
7	19779212	19779218	C4_ND_3	-2.98941	+	7	19779219	19779225	C3_ND_2	-2.99534	+	1	TF1-TF2												
7	19779212	19779218	C4_ND_3	-2.98941	+	7	19779237	19779243	C3_ND_2	-3.10996	+	19	TF1-TF2												
7	19779212	19779218	C4_ND_3	-2.98941	+	7	19779249	19779255	C3_ND_2	-3.30769	+	31	TF1-TF2												
7	19779212	19779218	C4_ND_3	-2.98941	+	7	19779270	19779276	C3_ND_2	-3.30769	+	52	TF1-TF2												
7	19779212	19779218	C4_ND_3	-2.98941	+	7	19779285	19779291	C3_ND_2	-3.36788	+	67	TF1-TF2												
7	19779212	19779218	C4_ND_3	-2.98941	+	7	19779293	19779299	C3_ND_2	-3.36779	+	75	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779236	19779242	C4_ND_3	-3.35627	+	17	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779248	19779254	C4_ND_3	-3.29996	+	29	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779260	19779266	C4_ND_3	-3.30769	+	41	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779284	19779290	C4_ND_3	-3.36788	+	65	TF1-TF2												
7	19779218	19779224	C4_ND_3	-2.99534	+	7	19779237	19779243	C3_ND_2	-3.10996	+	13	TF1-TF2												
7	19779218	19779224	C4_ND_3	-2.99534	+	7	19779249	19779255	C3_ND_2	-3.30769	+	25	TF1-TF2												
7	19779218	19779224	C4_ND_3	-2.99534	+	7	19779270	19779276	C3_ND_2	-3.30769	+	46	TF1-TF2												
7	19779218	19779224	C4_ND_3	-2.99534	+	7	19779285	19779291	C3_ND_2	-3.36788	+	61	TF1-TF2												
7	19779218	19779224	C4_ND_3	-2.99534	+	7	19779293	19779299	C3_ND_2	-3.36779	+	69	TF1-TF2												
7	19779218	19779224	C4_ND_3	-2.99534	+	7	19779323	19779329	C3_ND_2	-3.16083	+	99	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779236	19779242	C4_ND_3	-3.35627	+	11	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779248	19779254	C4_ND_3	-3.29996	+	23	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779260	19779266	C4_ND_3	-3.30769	+	35	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779284	19779290	C4_ND_3	-3.36788	+	59	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779322	19779328	C4_ND_3	-3.15704	+	97	TF1-TF2												
7	19779236	19779242	C4_ND_3	-3.35627	+	7	19779249	19779255	C3_ND_2	-3.30769	+	7	TF1-TF2												
7	19779236	19779242	C4_ND_3	-3.35627	+	7	19779270	19779276	C3_ND_2	-3.30769	+	28	TF1-TF2												
7	19779236	19779242	C4_ND_3	-3.35627	+	7	19779285	19779291	C3_ND_2	-3.36788	+	43	TF1-TF2												
7	19779236	19779242	C4_ND_3	-3.35627	+	7	19779293	19779299	C3_ND_2	-3.36779	+	51	TF1-TF2												
7	19779236	19779242	C4_ND_3	-3.35627	+	7	19779323	19779329	C3_ND_2	-3.16083	+	81	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779248	19779254	C4_ND_3	-3.29996	+	5	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779260	19779266	C4_ND_3	-3.30769	+	17	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779284	19779290	C4_ND_3	-3.36788	+	41	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779322	19779328	C4_ND_3	-3.15704	+	79	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779337	19779343	C4_ND_3	-3.1839	+	94	TF1-TF2												
7	19779248	19779254	C4_ND_3	-3.29996	+	7	19779270	19779276	C3_ND_2	-3.30769	+	16	TF1-TF2												
7	19779248	19779254	C4_ND_3	-3.29996	+	7	19779285	19779291	C3_ND_2	-3.36788	+	31	TF1-TF2												
7	19779248	19779254	C4_ND_3	-3.29996	+	7	19779293	19779299	C3_ND_2	-3.36779	+	39	TF1-TF2												
7	19779248	19779254	C4_ND_3	-3.29996	+	7	19779323	19779329	C3_ND_2	-3.16083	+	69	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779260	19779266	C4_ND_3	-3.30769	+	5	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779284	19779290	C4_ND_3	-3.36788	+	29	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779322	19779328	C4_ND_3	-3.15704	+	67	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779337	19779343	C4_ND_3	-3.1839	+	82	TF1-TF2												
7	19779260	19779266	C4_ND_3	-3.30769	+	7	19779270	19779276	C3_ND_2	-3.30769	+	4	TF1-TF2												
7	19779260	19779266	C4_ND_3	-3.30769	+	7	19779285	19779291	C3_ND_2	-3.36788	+	19	TF1-TF2												
7	19779260	19779266	C4_ND_3	-3.30769	+	7	19779293	19779299	C3_ND_2	-3.36779	+	27	TF1-TF2												
7	19779260	19779266	C4_ND_3	-3.30769	+	7	19779323	19779329	C3_ND_2	-3.16083	+	57	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779284	19779290	C4_ND_3	-3.36788	+	8	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779322	19779328	C4_ND_3	-3.15704	+	46	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779337	19779343	C4_ND_3	-3.1839	+	61	TF1-TF2												
7	19779284	19779290	C4_ND_3	-3.36788	+	7	19779293	19779299	C3_ND_2	-3.36779	+	3	TF1-TF2												
7	19779284	19779290	C4_ND_3	-3.36788	+	7	19779323	19779329	C3_ND_2	-3.16083	+	33	TF1-TF2												
7	19779285	19779291	C3_ND_2	-3.36788	+	7	19779322	19779328	C4_ND_3	-3.15704	+	31	TF1-TF2												
7	19779285	19779291	C3_ND_2	-3.36788	+	7	19779337	19779343	C4_ND_3	-3.1839	+	46	TF1-TF2												
7	19779293	19779299	C3_ND_2	-3.36779	+	7	19779322	19779328	C4_ND_3	-3.15704	+	23	TF1-TF2												
7	19779293	19779299	C3_ND_2	-3.36779	+	7	19779337	19779343	C4_ND_3	-3.1839	+	38	TF1-TF2												
7	19779323	19779329	C3_ND_2	-3.16083	+	7	19779337	19779343	C4_ND_3	-3.1839	+	8	TF1-TF2												
7	19779477	19779483	C4_ND_3	-2.63051	+	7	19779493	19779499	C3_ND_2	-2.57536	+	10	TF1-TF2												
7	19779477	19779483	C4_ND_3	-2.63051	+	7	19779508	19779514	C3_ND_2	-2.40005	+	25	TF1-TF2												
7	19779477	19779483	C4_ND_3	-2.63051	+	7	19779514	19779520	C3_ND_2	-2.40005	+	31	TF1-TF2												
7	19779477	19779483	C4_ND_3	-2.63051	+	7	19779526	19779532	C3_ND_2	-2.68392	+	43	TF1-TF2												
7	19779478	19779484	C3_ND_2	-2.63051	+	7	19779513	19779519	C4_ND_3	-2.40005	+	29	TF1-TF2												
7	19779478	19779484	C3_ND_2	-2.63051	+	7	19779525	19779531	C4_ND_3	-2.67624	+	41	TF1-TF2												
7	19779493	19779499	C3_ND_2	-2.57536	+	7	19779513	19779519	C4_ND_3	-2.40005	+	14	TF1-TF2												
7	19779493	19779499	C3_ND_2	-2.57536	+	7	19779525	19779531	C4_ND_3	-2.67624	+	26	TF1-TF2												
7	19779508	19779514	C3_ND_2	-2.40005	+	7	19779525	19779531	C4_ND_3	-2.67624	+	11	TF1-TF2												
7	19779513	19779519	C4_ND_3	-2.40005	+	7	19779526	19779532	C3_ND_2	-2.68392	+	7	TF1-TF2												
7	19779514	19779520	C3_ND_2	-2.40005	+	7	19779525	19779531	C4_ND_3	-2.67624	+	5	TF1-TF2												
7	55530810	55530816	C4_ND_3	-0.80926	-	7	55530844	55530850	C3_ND_2	-1.02357	-	28	TF2-TF1												
3	292210	292217	C3_C2C2gata_3	-0.97467	+	3	292217	292223	C3_ND_2	-0.97467	+	0	TF1-TF2												
7	19778596	19778603	C3_C2C2gata_3	-3.09519	+	7	19778611	19778617	C3_ND_2	-2.85014	+	8	TF1-TF2												
7	19778596	19778603	C3_C2C2gata_3	-3.09519	+	7	19778695	19778701	C3_ND_2	-3.49845	+	92	TF1-TF2												
7	19778611	19778617	C3_ND_2	-2.85014	+	7	19778626	19778633	C3_C2C2gata_3	-2.68097	+	9	TF1-TF2												
7	19778611	19778617	C3_ND_2	-2.85014	+	7	19778638	19778645	C3_C2C2gata_3	-2.73342	+	21	TF1-TF2												
7	19778611	19778617	C3_ND_2	-2.85014	+	7	19778665	19778672	C3_C2C2gata_3	-3.63293	+	48	TF1-TF2												
7	19778611	19778617	C3_ND_2	-2.85014	+	7	19778692	19778699	C3_C2C2gata_3	-3.49845	+	75	TF1-TF2												
7	19778611	19778617	C3_ND_2	-2.85014	+	7	19778701	19778708	C3_C2C2gata_3	-3.49845	+	84	TF1-TF2												
7	19778626	19778633	C3_C2C2gata_3	-2.68097	+	7	19778695	19778701	C3_ND_2	-3.49845	+	62	TF1-TF2												
7	19778626	19778633	C3_C2C2gata_3	-2.68097	+	7	19778722	19778728	C3_ND_2	-3.85815	+	89	TF1-TF2												
7	19778638	19778645	C3_C2C2gata_3	-2.73342	+	7	19778695	19778701	C3_ND_2	-3.49845	+	50	TF1-TF2												
7	19778638	19778645	C3_C2C2gata_3	-2.73342	+	7	19778722	19778728	C3_ND_2	-3.85815	+	77	TF1-TF2												
7	19778638	19778645	C3_C2C2gata_3	-2.73342	+	7	19778734	19778740	C3_ND_2	-3.89313	+	89	TF1-TF2												
7	19778665	19778672	C3_C2C2gata_3	-3.63293	+	7	19778695	19778701	C3_ND_2	-3.49845	+	23	TF1-TF2												
7	19778665	19778672	C3_C2C2gata_3	-3.63293	+	7	19778722	19778728	C3_ND_2	-3.85815	+	50	TF1-TF2												
7	19778665	19778672	C3_C2C2gata_3	-3.63293	+	7	19778734	19778740	C3_ND_2	-3.89313	+	62	TF1-TF2												
7	19778665	19778672	C3_C2C2gata_3	-3.63293	+	7	19778761	19778767	C3_ND_2	-3.74421	+	89	TF1-TF2												
7	19778665	19778672	C3_C2C2gata_3	-3.63293	+	7	19778767	19778773	C3_ND_2	-3.71551	+	95	TF1-TF2												
7	19778692	19778699	C3_C2C2gata_3	-3.49845	+	7	19778722	19778728	C3_ND_2	-3.85815	+	23	TF1-TF2												
7	19778692	19778699	C3_C2C2gata_3	-3.49845	+	7	19778734	19778740	C3_ND_2	-3.89313	+	35	TF1-TF2												
7	19778692	19778699	C3_C2C2gata_3	-3.49845	+	7	19778761	19778767	C3_ND_2	-3.74421	+	62	TF1-TF2												
7	19778692	19778699	C3_C2C2gata_3	-3.49845	+	7	19778767	19778773	C3_ND_2	-3.71551	+	68	TF1-TF2												
7	19778695	19778701	C3_ND_2	-3.49845	+	7	19778701	19778708	C3_C2C2gata_3	-3.49845	+	0	TF1-TF2												
7	19778695	19778701	C3_ND_2	-3.49845	+	7	19778758	19778765	C3_C2C2gata_3	-3.7572	+	57	TF1-TF2												
7	19778695	19778701	C3_ND_2	-3.49845	+	7	19778782	19778789	C3_C2C2gata_3	-3.44869	+	81	TF1-TF2												
7	19778701	19778708	C3_C2C2gata_3	-3.49845	+	7	19778722	19778728	C3_ND_2	-3.85815	+	14	TF1-TF2												
7	19778701	19778708	C3_C2C2gata_3	-3.49845	+	7	19778734	19778740	C3_ND_2	-3.89313	+	26	TF1-TF2												
7	19778701	19778708	C3_C2C2gata_3	-3.49845	+	7	19778761	19778767	C3_ND_2	-3.74421	+	53	TF1-TF2												
7	19778701	19778708	C3_C2C2gata_3	-3.49845	+	7	19778767	19778773	C3_ND_2	-3.71551	+	59	TF1-TF2												
7	19778722	19778728	C3_ND_2	-3.85815	+	7	19778758	19778765	C3_C2C2gata_3	-3.7572	+	30	TF1-TF2												
7	19778722	19778728	C3_ND_2	-3.85815	+	7	19778782	19778789	C3_C2C2gata_3	-3.44869	+	54	TF1-TF2												
7	19778722	19778728	C3_ND_2	-3.85815	+	7	19778812	19778819	C3_C2C2gata_3	-2.58353	+	84	TF1-TF2												
7	19778722	19778728	C3_ND_2	-3.85815	+	7	19778827	19778834	C3_C2C2gata_3	-2.62734	+	99	TF1-TF2												
7	19778734	19778740	C3_ND_2	-3.89313	+	7	19778758	19778765	C3_C2C2gata_3	-3.7572	+	18	TF1-TF2												
7	19778734	19778740	C3_ND_2	-3.89313	+	7	19778782	19778789	C3_C2C2gata_3	-3.44869	+	42	TF1-TF2												
7	19778734	19778740	C3_ND_2	-3.89313	+	7	19778812	19778819	C3_C2C2gata_3	-2.58353	+	72	TF1-TF2												
7	19778734	19778740	C3_ND_2	-3.89313	+	7	19778827	19778834	C3_C2C2gata_3	-2.62734	+	87	TF1-TF2												
7	19778758	19778765	C3_C2C2gata_3	-3.7572	+	7	19778767	19778773	C3_ND_2	-3.71551	+	2	TF1-TF2												
7	19778761	19778767	C3_ND_2	-3.74421	+	7	19778782	19778789	C3_C2C2gata_3	-3.44869	+	15	TF1-TF2												
