s1	s2	s3	s4	s5	s6
4.43025724.43026052	-0.0158745246882507	-0.949392051183012	1.47860694410458	0.835177565949176	-1.06499696203892	-0.283520972143569
4.46242796.46243019	-0.467578061331668	-0.42315059371631	-0.453630039963295	-1.11638270081188	1.47795873802145	0.982782657801699
4.46244547.46244828	0.0752529539689825	-0.399942562216249	-1.11559437661674	-0.895838410011152	1.33919235757216	0.996930037302997
4.46782691.46783008	-0.0946271368810845	0.218927270849953	-0.95027061582116	-1.25899807220816	0.667331488011925	1.41763706604853
4.47688898.47689397	0.0258865565939543	0.314559682252732	0.885093581965682	1.11155599559272	-1.4427980538586	-0.894297762546489
4.47725118.47725885	-0.178181902579083	0.0474018864162496	-1.16517117321204	-0.990361669999545	1.22667566399416	1.05963719538026
4.47841866.47842310	-0.648110111772823	-0.933795960647204	-0.619785488620129	-0.33093207070316	1.32646607399384	1.20615755774948
4.48187979.48188364	0.789623225810138	0.623490070009613	-1.37591318829717	-1.08997813584294	0.946147913445125	0.106630114875234
4.48742853.48743163	-0.523161215494495	-0.839520065465027	1.41202789653998	1.09199353749422	-0.267431669308465	-0.87390848376621
4.48766405.48766817	0.555016956311137	0.783570753656093	-1.00847775187305	-1.52371021985889	0.712800237895698	0.48080002386901
4.50200207.50200493	-0.259547633181614	0.0427495096522964	1.20666223376284	1.06997443667691	-1.35276679499882	-0.707071751911612
4.50900747.50901036	-0.562834348003758	-0.450512967904796	1.06985032146551	1.39534995752097	-0.316820239247245	-1.13503272383068
4.51000625.51000956	-0.966978338867138	-0.215285457200807	1.32389139545776	1.14915371481981	-0.408426338828874	-0.882354975380751
4.51199323.51199794	-0.982450928769538	-0.926875995964357	1.17754250374033	1.09694461426193	0.32689327971523	-0.692053472983599
4.51233387.51233595	1.03057536812099	0.666863763643018	0.0844463924423517	0.3871122604446	-1.78590617096917	-0.383091613681788
4.51423284.51423506	-0.195896530160949	-0.635201727855585	1.03436220500126	1.43817272935493	-1.01142775402077	-0.630008922318886
4.51644351.51645538	0.260019374726552	-0.868017358188078	-1.0274520134418	-0.673246758401791	1.10446551963147	1.20423123567364
4.52352901.52353183	-0.793588216821967	-0.989556616149211	-0.245857175467705	-0.453167494824891	1.39042696769195	1.09174253557182
4.52379259.52379684	0.550077502565557	0.953204414171964	-1.38240176255805	-1.15758282670139	0.532620824158625	0.504081848363285
4.52506373.52506581	-0.481765845275718	-0.910247158187936	1.63014237192239	0.73463279084041	-0.119523353862271	-0.853238805436876
4.52533458.52534091	-0.851933117212633	-1.43833286576912	0.158844476080215	1.37672305156203	0.3809355569485	0.373762898391008
4.52535200.52536497	-0.859892958465504	-1.27178180478264	-0.41880540608382	0.466380388655948	1.24017934045891	0.843920440217113
4.52892458.52893583	0.274942064689902	0.00645983312563106	1.12416984162685	0.935771959029391	-1.02235970828938	-1.31898399018239
4.52893984.52894851	0.832016365504448	0.344429258865709	0.711213502393358	0.653730344897601	-1.15537123430454	-1.38601823735657
4.52962475.52963157	-0.557197588145575	-0.0459990357231989	1.31135435809551	1.12872351103514	-0.976240125311643	-0.860641119950239
4.53123459.53123758	0.311298481031066	0.0749702912408991	1.11521368863915	0.738218509781155	-0.571820215850285	-1.66788075484199
4.53253915.53254802	0.487947642210251	1.3309002887585	-1.04021885635858	-1.25339525080273	0.572685291307767	-0.0979191151152126
4.53255991.53256323	0.424333253897833	0.56873386910333	-1.37171551442152	-1.17990689612601	0.715433898694076	0.843121388852291
4.53675877.53676120	-0.586719149272654	-0.870370947545149	-0.622574500296948	-0.480922649076666	1.30294233224375	1.25764491394767
4.53790436.53791012	-0.104137132464259	-0.192893931725138	0.882149765708432	1.41361127415167	-1.29769499585943	-0.701034979811267
4.53794283.53794560	-0.0948923519070844	-0.792412549072264	1.2743923990881	1.07071876467737	-1.24366695288179	-0.214139309904334
4.54021584.54022120	0.830499457199727	1.58996434588986	-0.349839682850744	-0.53734597942368	-1.07943660599513	-0.45384153482003
4.54059812.54060094	0.022123213410956	0.0594750254740513	-0.915942084380567	-1.2968536671728	0.746073694897369	1.38512381777099
4.54061849.54062100	0.0246122306503209	-0.209941418377408	-0.853402820060166	-1.25778702812083	1.21148299623683	1.08503603967125
4.54084924.54085480	0.569176967714248	0.80210052008514	-1.57676787604626	-0.936498880708172	0.66420273873739	0.477786530217655
4.54280228.54280443	-0.348631833269832	-1.00670088971496	1.39173710568479	1.11549048289568	-0.676761826647369	-0.475133038948303
4.54457150.54457528	0.347974712196508	0.397455746528042	0.637644304150943	1.09405077800385	-1.39561322907993	-1.08151231179941
4.54510930.54511171	-0.376192343704254	-0.0921012589875837	-1.13641795036975	-0.789718049174318	1.38194401305416	1.01248558918174
4.54642755.54643466	1.00318185397761	1.02936498738201	-0.27637288829833	0.180764694054817	-0.279589660172277	-1.65734898694383
4.55293025.55293236	-0.751808143922293	-0.530283999255504	1.32685963208313	1.24663505877938	-0.595364052262432	-0.696038495422281
4.55611169.55611555	0.0516110597172576	-0.451315138800113	1.47445898900103	0.82498977688497	-0.690547677899398	-1.20919700890375
4.55619120.55619366	0.780470100769752	0.797609410895134	-0.988229536132285	-1.5271507978996	0.526235383361302	0.411065439005695
4.55722040.55722465	0.856245013583782	1.23948810838112	-0.552868129093357	0.465347810224368	-1.31381805937483	-0.694394743721081
4.55797893.55798291	-0.146723794403439	-0.392864899532559	1.19281859565281	1.23050710127061	-1.17949512273654	-0.70424188025088
4.55880759.55881184	-1.25237531719568	-0.886362296901561	-0.0850422634643639	-0.0532391720183793	0.991126568816471	1.28589248076351
4.55920606.55920881	0.0434336326975861	-0.936648657683096	1.04966963784179	1.32973600973819	-0.472524318703876	-1.0136663038906
4.55942312.55942642	-0.0106645652236259	-0.645155772241226	1.07021165699814	1.13264984063852	-0.0811538172042634	-1.46588734296754
4.56196679.56197708	-0.810790958048808	-1.04430736831761	-0.297311658602567	-0.273692726586409	1.48300600788461	0.943096703670787
4.56221036.56221267	-0.474413614693808	-0.544878659533903	-0.865668514391001	-0.674059318910126	1.28163972412985	1.27738038339899
4.56340950.56341256	-0.231584481335361	-1.03927309455476	0.748630961625202	1.63457646953692	-0.468623767707324	-0.643726087564677
4.56349043.56349382	-0.755105916367345	-0.541032087516639	-0.674211194464539	-0.463295537409565	0.713541881630089	1.720102854128
4.56514977.56515490	-0.498664960077908	-0.612963173506832	1.18623303998875	1.38137361154133	-0.715128401067526	-0.740850116877809
4.56697048.56697347	-0.712245144527396	-0.715112016316782	1.47185001946468	1.03989558266637	-0.272335730160917	-0.812052711125955
4.56811699.56811993	-0.169002100106334	-0.930381227573261	1.19161009038854	0.999416692761318	0.192831780791573	-1.28447523626184
4.56871630.56872005	-0.46798099850366	-0.612340404378271	1.44211048390964	1.09692435216748	-0.557332166121272	-0.901381267073923
4.56899398.56899822	-0.228702870607569	-0.350888254751614	1.17648175061827	1.28749961662345	-1.00279448339168	-0.881595758490857
4.56901660.56901937	0.794117977738432	1.11211654219632	-1.15397201335622	-1.22092473679839	0.550908649414691	-0.0822464191948239
4.56949583.56949812	-0.835224267042919	-0.452637254759611	1.5484598396066	0.970202178221731	-0.638474772243263	-0.592325723782542
4.56958676.56959535	-0.503320991969766	-0.531328693596057	-0.609656468867166	-0.834947267589502	0.838259620050735	1.64099380197176
4.58959954.58960363	-0.410175117067071	-0.640331749840284	1.40493086440477	1.02508306134951	-0.217744131022089	-1.16176292782483
4.59152513.59152880	-0.333335026318218	-1.18962026611167	0.832797700652732	1.54850221146687	-0.512546557908758	-0.345798061780951
4.59221323.59221638	-0.91455142253732	-1.55661020164414	0.913457351875431	0.398481073923196	0.773866153665223	0.385357044717609
4.59288805.59289128	-0.203110296471437	-0.0319791112897994	1.06715467791331	0.993378894544104	-1.67625977296291	-0.149184391733267
4.59321893.59322273	-0.269079745657328	0.337339095365775	0.737688035673478	1.27587220496491	-1.52813587229832	-0.553683718048512
4.59342168.59342953	0.666815315117216	-0.120011055216316	1.01963616450271	0.769588675871252	-1.46844263262511	-0.86758646764975
4.59356604.59356821	-0.790751013061962	-1.36646870046342	-0.370914791553138	0.443337101275338	1.03344184467051	1.05135555913267
4.59358351.59358596	-1.29540238853261	-0.430429653624349	1.68182008847657	0.462662759012493	-0.152522770324604	-0.266128035007504
4.59362914.59363276	0.0551399596998826	0.388290841011778	1.11119003289938	0.829714308601392	-1.39278368377325	-0.991551458439186
4.59413009.59413321	-0.389908538353186	-0.364353391904636	1.23444599554969	1.2781320288962	-0.802015987335701	-0.956300106852363
4.59488235.59488538	-0.680193337244345	-1.36999370055307	0.101945029936819	-0.306147273586413	1.0400171608089	1.21437212063811
4.59502255.59502759	-0.241577509153578	-0.0333796907248008	-0.807526426536153	-1.21601196164181	0.859246846830751	1.4392487412256
4.59552635.59553075	-0.589628567813041	-0.527449193764235	1.44453553451332	1.08192845468116	-0.455997879438106	-0.953388348179105
4.59572056.59572278	-1.7462860023997	-0.42220999469486	0.905257104510512	0.837393636205353	0.496500924069465	-0.070655667690769
4.59630929.59631162	1.10337985870996	1.16725627351995	-1.0582609608446	-0.963066240693357	-0.537919127910511	0.28861019721856
4.59711477.59711839	0.657267044929075	0.268300095426119	0.772353109336988	0.800320563799911	-1.51215004291106	-0.986090770581027
4.59787334.59787603	0.305651576284376	1.7685686895204	-0.874399425179862	-0.965168888012439	0.048634557840459	-0.283286510452932
4.59797713.59798153	0.615176979567639	1.42026072043457	-0.585575497914962	0.414966047215472	-0.513768041424721	-1.351060207878
4.59883548.59883844	-1.10589870083668	-0.865769962650842	1.01228915909693	1.38057581450073	-0.273876698909139	-0.147319611200993
4.60050264.60050614	-0.742702720643886	-0.626469674317239	1.38766294875988	0.737739704143137	0.42814723030345	-1.18437748824534
4.60054809.60055176	0.780253874277688	0.847862064126595	-1.04375275117844	-1.44212785820707	0.168785111852623	0.68897955912861
4.60181854.60182954	-0.396399731774066	-0.91313840107584	1.19029832242956	1.24244633806413	-0.104566032345205	-1.01864049529857
4.60187158.60188534	-0.460716974911023	-0.937799692841482	1.21539049289093	1.31624773981886	-0.398324041750374	-0.734797523206906
4.60189285.60190545	0.0266900423667201	-0.0523074724128977	1.18211182704056	1.06415198636206	-1.08677995163245	-1.133866431724
4.60206011.60206249	0.105551689852103	-0.377363946948373	1.5363316535856	0.706664013455847	-1.13388920456171	-0.837294205383468
4.60403735.60403962	-0.222541074470512	1.27728804785781	-0.887846996018695	-1.23317922572044	1.00299689194579	0.0632823564060425
4.60432549.60433169	0.0980506353873134	-0.560663715271112	1.20613964552587	1.1604130149694	-0.775592214988803	-1.12834736562268
4.60442429.60442644	-0.149225171799552	-0.457579750633906	1.17740469904772	1.28643341644997	-0.890610663347009	-0.966422529717217
4.60530222.60530645	-0.245402472966751	-0.000330516478953667	1.33596285752726	0.991116764850467	-1.09840725601574	-0.98293937691628
4.60548503.60548892	0.332711968937426	0.453544398907498	0.729424030455794	0.814089985171176	-0.542437087902524	-1.78733329556937
4.60589895.60590377	1.07893124874294	1.20417240226135	-1.22611608285604	-0.927018221967831	0.020767114489477	-0.150736460669895
4.60658787.60659156	-0.94991355081714	-0.342093145467456	1.31629989704481	1.05731286139249	-0.0187183716918464	-1.06288769046086
4.60691178.60691461	-0.374867806637372	-0.546580690395054	1.20555259438751	1.22784911952688	-1.23386356853558	-0.278089648346388
4.60796721.60797627	-0.0526732806829416	-0.577784789121727	1.26256759090626	1.18809798617877	-0.886032694119673	-0.934174813160688
4.60883942.60884223	-0.589911601680679	-0.693962398001452	-0.700009953451443	-0.551246754559103	1.55312596079028	0.982004746902392
4.60942721.60943259	-0.454710341231332	-0.659027480843496	1.26833157296919	1.29999158439208	-0.761708781416009	-0.692876553870433
4.61161500.61161811	0.321403351131965	0.791339365904122	0.47462205238637	0.923721937285571	-1.39549934557061	-1.11558736113742
4.61204517.61204800	-0.725341455809987	-0.605821978520118	-0.553103979419001	-0.669018926511236	1.49310748481739	1.06017885544295
4.61292300.61292833	-0.447867938062997	-0.548359688776692	1.18859946510196	1.3105455160478	-0.405743883746457	-1.09717347056362
4.61308249.61308963	0.186193983338521	0.10375214531501	1.17061385593403	0.892564637272914	-1.2739304743442	-1.07919414751627
4.61323208.61323755	-0.65594201319162	-1.58385945285834	0.35486827923491	-0.0400621413674157	1.16348190648496	0.761513421697505
4.61341464.61341784	-0.172616341908029	-0.150519854517088	-0.908951952677329	-1.13590736407042	1.06702168066983	1.30097383250304
4.61360591.61360805	-1.4430935583726	-0.972033439560269	0.45167270457209	0.287764382689399	1.21324278684056	0.462447123830824
4.61363205.61363677	-0.904807318029735	-0.943413171732509	0.478095925442799	-0.676407985242616	1.52875815899282	0.517774390569244
4.61367795.61368126	-0.602712955191221	-0.889419079993067	-0.364917861372779	-0.687963389627102	1.29075231855078	1.25426096763339
4.61489336.61490294	0.615131043122264	0.585602538874503	0.402895294116166	0.934519437528762	-1.37379721562344	-1.16435109801825
4.61517308.61517820	0.00886722876836446	-0.0347038222286364	-1.00752954868931	-1.19908838438583	0.952121100371022	1.28033342616439
4.61587401.61587854	-0.054651475628467	0.276184063403347	0.986586681454477	1.10043712284282	-1.34362461175478	-0.964931780317399
4.61776655.61776939	1.09314943226024	1.39356659339964	-0.760024421411297	-1.00839187422158	-0.2865966972897	-0.431703032737304
4.61855440.61855863	0.76959549294411	1.28562298426607	-1.1856066057142	-1.11179089406397	0.325819778274756	-0.0836407557067722
4.61931797.61932049	-0.592155251465261	-1.21764689941559	1.22491629893676	1.17894109475445	-0.0735155116116235	-0.520539731198727
4.62028649.62029335	0.123707932361501	-0.0269392725512088	0.788941458071897	1.33010995832695	-0.845783930577706	-1.37003614563144
4.62111426.62111702	-0.778965017358987	-1.06910101241828	0.866691768029364	1.48436108962468	-0.542402495359655	0.0394156674828812
4.62136199.62136971	0.977782883357125	0.988439265798696	-1.23351897636496	-1.19278954551698	0.138466031160607	0.321620341565514
4.62215460.62215909	-0.170010562551542	-0.340837837283606	-0.87060512369233	-1.05846929030047	1.22133775519574	1.2185850586322
4.62228614.62228824	0.742670994572761	1.03126140770235	-0.0540288997994417	0.68316673016747	-1.31970983458873	-1.08336039805441
4.62239128.62239603	0.628983045329966	0.455090531055466	-1.32836988389501	-1.20540338989031	0.470985268547313	0.978714428852574
4.62245158.62245550	0.621124256587234	0.571736864701186	-1.18174313133053	-1.36628022426679	0.447525911711646	0.907636322597256
4.62251711.62251996	-0.50840145096875	-0.327148061575995	1.02829310758396	1.43275532320917	-0.493998606138879	-1.1315003121095
4.62339640.62341274	0.362517376143422	0.546466441423512	0.756787174345127	0.871689773196812	-1.36368333198038	-1.17377743312849
4.62343209.62343434	-0.527591680553186	-0.443352365956403	1.37123442966277	1.14428900836229	-0.505323636010933	-1.03925575550453
4.62381394.62382082	-0.546777682633183	0.0765597582948093	1.30503315984031	1.04061104724469	-0.663324732138113	-1.21210155060851
4.62710258.62710493	0.86764594843378	1.54291434448688	-0.107698233362697	-0.906984662723502	-0.527426393346196	-0.868451003488266
4.62824903.62825141	0.757883161279336	1.5000481883979	0.0930185088959979	-0.333024621151161	-1.10871123557071	-0.909214001851366
4.62825389.62825932	0.584557896055262	0.382186730041793	1.19524174483499	0.285523674932413	-1.28268744055014	-1.16482260531432
4.62908057.62908427	-0.0293963784059679	0.074910669866116	1.14190859578023	1.01165735281502	-0.747303372403116	-1.45177686765228
4.62964805.62965197	-0.562312947244271	-0.110432224341857	-0.711175503017566	-1.06824774053792	1.32126843373948	1.13089998140214
4.63006028.63006333	-0.213338845301266	-0.598966677349461	1.08353766277875	1.37033287462755	-0.507340683644325	-1.13422433111124
4.63035025.63035295	-0.109914686078767	-0.00502995444133088	1.08146164405838	0.92580365083772	-1.71126915747936	-0.181051496896645
4.63101393.63102338	-0.984521644410317	-0.734403643368797	1.49386211832842	0.956019246073355	-0.167206507476572	-0.563749569146086
4.63189500.63189769	-0.0959684031108069	0.25104662725641	0.860033185317379	1.25411893044581	-0.99215268854863	-1.27707765136016
4.63327015.63327446	-0.2596633442795	0.596188855632993	-1.2670007087683	-1.02707369854633	1.00072641545784	0.956822480503306
4.63381876.63382699	0.111598489810043	0.596210146250697	-1.26718726685003	-1.20873199150879	0.851077624188678	0.917032998109407
4.63422129.63422407	-0.968913831788124	-0.144049773242669	1.28343410914194	1.1939126522391	-0.546076889315541	-0.818306267034709
4.63436816.63437442	0.0223564615273356	-0.560502145036328	1.4878617087695	0.875846968684167	-0.774656490851469	-1.05090650309321
4.63494980.63495210	-1.71485578889427	-0.409351891662451	1.00735862468849	0.466505388047471	0.7983676354235	-0.148023967602742
4.63633668.63634132	-0.0948129515600813	-0.299143901841056	1.1944684553297	1.2008047168654	-0.877769861645841	-1.12354645714812
4.63660376.63660772	0.575943530863914	0.54455090340469	0.645667455340315	0.685760152961801	-1.71516397567098	-0.736758066899744
4.63761870.63762413	-0.727938522689119	-0.489661676660094	-0.77190655855638	-0.501930362645395	0.87226597782478	1.61917114272621
4.63811588.63812040	-0.0155072899561437	-0.213383875933971	1.11466797102108	1.20460019437241	-0.85045466663461	-1.23992233286877
4.63926359.63926790	0.153488694834187	0.602279557438195	-1.23932593356624	-1.23334596877397	0.655042834154437	1.06186081591339
4.63948318.63949115	-0.588341527561238	-0.64289177455616	1.52501280317423	1.01925135289403	-0.572903133561563	-0.740127720389294
4.64251588.64251842	-1.23505126370357	-0.235374893576921	-0.455713633405073	-0.487061102533328	1.02971866870484	1.38348222451406
4.64309416.64310693	-0.42597537747223	-1.15945156211107	-0.22666710480488	-0.596773705986753	0.916876662663054	1.49199108771187
4.64339889.64340244	-0.769726892196665	-0.165468466338291	1.62308487361139	0.694281530773068	-1.08383922893264	-0.298331816916867
4.64347909.64348196	-0.830122703774033	-1.5309122380978	0.670923684141202	0.00742171551684844	0.616302223595722	1.06638731861806
4.64350149.64350954	-0.64328971865493	-1.64746827925172	0.26056577159964	0.149375128754619	0.859530000663127	1.02128709688926
4.64353252.64353908	-0.276815138794609	-0.916531053977688	1.20689923578027	1.31603402354304	-0.59099649468691	-0.738590571864111
4.64356908.64357653	-0.595051271613617	-1.73131370412233	0.339762114966827	0.968945887806494	0.704224950747742	0.313432022214888
4.64403706.64404010	0.44048045370869	1.04384904882671	0.423462762455145	0.596253516799082	-1.09971641198876	-1.40432936980086
4.64439832.64440282	-0.657095835831183	-0.439284846637104	1.37748004232186	1.18201393470652	-0.65980910079358	-0.803304193766516
4.64465664.64465961	0.756412498902095	0.102463232957006	-1.18015854458028	-0.969534845915069	-0.145623501147489	1.43644115978373
4.64469402.64470112	-0.131733853982541	-0.637873799248548	-0.826931751230398	-0.883925067268053	1.10932852229431	1.37113594943523
4.64481506.64481996	-0.0581838418287861	-0.169794360626733	-0.998595310016894	-1.09115677112838	0.94203342188582	1.37569686171498
4.64530524.64531225	0.564713633599329	0.712717979281691	0.61316389384561	0.647277807208238	-1.54982150421278	-0.988051809722092
4.64555832.64556390	-0.00840132135899444	1.62856404300146	0.0420403874159833	0.420582539609537	-1.03622176568931	-1.04656388297867
4.64565756.64566052	-1.14098631530936	-1.19549494887933	0.814791735381381	1.248263981577	0.205679253855224	0.0677462933750765
4.64611698.64612001	0.400348922505935	1.17268244668958	-0.669467846464156	1.04933539737786	-0.911883409559462	-1.04101551054976
4.64612557.64612932	1.17843430472463	1.32733469205876	-0.744175546100382	-0.217213661097221	-0.939434804257858	-0.604944985327926
4.64622353.64623375	0.505283130364664	0.68556510095092	-1.32601476393977	-1.24510484245348	0.60793564736162	0.772335727716053
4.64635391.64635696	0.108420906529398	0.440847363950762	0.636548250997784	1.10611053937683	-1.66498158474581	-0.626945476108968
4.64648057.64648313	-0.0465487011451492	0.0916618523054192	1.05159572339278	1.0281809189439	-1.59575692476845	-0.529132868728504
4.64691357.64691755	-0.278143152615436	-0.35533085059253	0.969155314558602	1.40421776314716	-1.3010309845857	-0.438868089912103
4.64711108.64711347	-0.0513445040858493	0.146851659334602	-1.14215305921352	-1.11015064041711	0.840738210303448	1.31605833407843
4.64713103.64713854	1.37540416639041	1.10516529695973	-0.506854261934057	-0.237452947054472	-1.05018138481008	-0.686080869551535
4.64801612.64801859	0.505775456030398	0.854950490175583	0.883037839890533	0.032539104137968	-1.70456949011766	-0.571733400116818
4.64860353.64860994	0.404202681428447	0.223764175847542	0.996210229547306	0.700142603579064	-0.613213450943917	-1.71110623945844
4.64888779.64889618	0.132253867059245	0.204367624260626	1.27139204232749	0.708638802689611	-1.42166728450162	-0.894985051835349
4.64946593.64947047	-0.693201129325343	-1.28445297742577	-0.46507852984185	0.148783317849124	1.15460650093945	1.13934281780439
4.64956035.64956383	1.36274483066387	1.15948428259796	-0.382725435219327	-0.563973341260055	-1.0032067096854	-0.572323627097058
4.65000872.65001734	0.935669625721496	1.18691776694395	-1.55481364282034	-0.485004123805929	0.131312460422457	-0.214082086461629
4.65047235.65047539	0.854679451872644	0.7326196114416	0.649290281880111	0.235256184119457	-1.55282814231173	-0.919017387002077
4.65060186.65060475	1.32634736232429	0.24089027623715	0.119341955871113	0.649014543166801	-1.26732641573411	-1.06826772186524
4.65121671.65122019	-0.814231410959673	-1.65532674796522	0.60897889510689	0.412364008852288	0.663454993420192	0.78476026154552
4.65125381.65125667	-0.0890731068776141	-0.0716706387827527	1.21747785738715	1.07440245696038	-1.26489815066986	-0.866238418017305
4.65160573.65161097	-0.569229295593137	-0.73747448978819	1.10474269269007	1.31395711014243	-0.0235967924466603	-1.08839922500452
4.65163654.65164018	-0.358119294587374	-0.665617736687775	1.5486836717051	0.848704434333948	-0.258734057680005	-1.11491701708389
4.65182270.65182583	-0.186121698445403	-0.448204320237497	1.10648363918261	1.29442965878302	-0.493292288547227	-1.27329499073551
4.65215193.65215441	-0.580801963388041	0.127607041691428	1.41602036955793	0.822635327588131	-1.32319981910289	-0.462260956346559
4.65235529.65235975	-0.371212382238946	-0.193418171039625	1.17517965356485	1.28359418608258	-0.913604263258117	-0.980539023110741
4.65284278.65284657	-0.757005373086617	-0.789820171889886	1.52762225320184	0.961377341206044	-0.245915033983065	-0.696259015448316
4.65382602.65382923	-0.179673235907798	-0.430341827077814	1.364600596073	1.09541703022867	-0.992807775115475	-0.857194788200578
4.65445038.65445467	0.249209489854918	0.0361912447799697	1.08536121641148	0.980541242868668	-1.04758643765696	-1.30371675625808
4.65482579.65483199	-0.147263547312944	-0.43490836619323	1.21897313757887	1.20161346910508	-0.628077281730953	-1.21033741144682
4.65484078.65484582	-0.281581544747741	-0.387388376030537	1.11729820964747	1.23597980573817	-0.3054074443708	-1.37890065023656
4.65587312.65587705	0.147282069803447	1.07204728304575	-1.71280526883305	-0.495556488581864	0.211097833197261	0.777934571368457
4.65628033.65628294	-0.190000974964088	-0.122003266283975	1.02754137591622	1.29857928126989	-0.708283263328457	-1.30583315260959
4.65655150.65655775	-0.784711955596127	-0.509490430365239	1.36913183161184	1.17406368163665	-0.410361990028607	-0.838631137258516
4.65668653.65669146	-0.350343990365733	-0.0793009763481529	1.29547286272823	1.10694739397873	-0.882785521322183	-1.08998976867088
4.65842359.65842726	0.841283763194631	0.982729608588196	0.466517108068838	-0.017127651879862	-1.64874260788257	-0.624660220089237
4.65852143.65852520	0.0656131081834535	-0.0688842150782581	0.946029549683255	1.243140848272	-1.3771159279266	-0.808783363133852
4.65870256.65870590	0.053131364229213	-0.384858027147024	-0.998856130886564	-1.030704403981	1.20470189546138	1.156585302324
4.65911140.65911410	0.252329881199984	0.205873833861547	0.88857754809822	1.0780286471225	-1.24688844453985	-1.17792146574241
4.66004353.66004992	-0.171911713294853	0.0381860878470578	1.10391808540174	1.18898247279563	-1.02641073026009	-1.13276420248949
4.66020794.66021108	0.62619163523497	0.909079562432406	0.0514240230103793	0.763844977065604	-1.64047714707433	-0.710063050669031
4.66065695.66066070	0.217048191865857	0.795477456833284	-1.28941011253918	-1.22332725072991	0.616539201426117	0.883672513143837
4.66083903.66084899	0.631519236282622	0.814416655696845	-1.58267731520474	-0.928766359359159	0.495463722255133	0.5700440603293
4.66231506.66232022	-0.806695406609879	-0.521966474276726	1.44615680833339	1.0990934267887	-0.744994641191237	-0.471593713044244
4.66269406.66269930	-0.333652242367491	-0.397505010510875	-0.581421942589562	-1.1296852508791	0.962194109468584	1.48007033687844
4.66456581.66457133	-0.241299731388798	0.00769689365488825	1.30407560723389	0.965679877489876	-1.36130043494876	-0.674852212041103
4.66493378.66493880	-0.63455392031961	-0.399978277912257	1.31920340597279	1.19597618410141	-0.448310262452221	-1.03233712939011
4.66494196.66494857	-0.960339363605953	-0.582861881102849	1.4735879408148	1.02554662613038	-0.648126548140653	-0.307806774095731
4.66518648.66519042	-0.397704062902427	-0.249878853231464	-1.04915547771572	-0.771345098215398	1.09624933297051	1.3718341590945
4.66543878.66544291	-0.616436950251178	-0.485514049321524	1.61421140238274	0.816721940371606	-0.326503464295622	-1.00247887888602
4.66548976.66549618	0.561950543051965	0.467753386169981	-1.31824018890533	-1.24020072351585	0.661789388622549	0.866947594576688
4.66597337.66597726	0.735020571916577	0.624315348061113	-1.00838059253831	-1.53349873368715	0.625336828814986	0.557206577432786
4.66693625.66694022	0.524822470257097	1.09161267326444	-1.36439148630361	-1.0811188569266	0.132688178890185	0.696387020818492
4.66737825.66738262	-0.390186990718764	-0.169428485334296	1.40852146477356	1.02925568556456	-0.861613165628226	-1.01654850865683
4.66853597.66853988	-0.0328276557911413	-0.482213942318115	1.25967798625319	1.14196472985697	-0.724339265229249	-1.16226185277166
4.66910051.66910400	-0.405935716970841	-0.491024202475119	0.923179719866215	1.57055778986407	-0.785169048946025	-0.811608541338295
4.66922345.66922846	-0.299080049602135	-0.404146160322445	0.962009561206187	1.50289784843884	-0.805699593717925	-0.955981606002523
4.66943384.66943666	-0.416379644368637	-0.250234160625948	1.14698270463075	1.28413204527864	-1.23061424057567	-0.533886704339128
4.66955885.66956283	0.659389884632208	0.0474588867851677	-0.84910868175626	-1.55101476092187	0.809686449904607	0.883588221356149
4.66961699.66961984	-1.23647780165796	-0.985319159595264	1.44408915751751	0.436147867869196	-0.117593702276546	0.459153638143057
4.66990526.66990914	0.120646693902602	0.168342844921716	-1.07970975914115	-1.27629486347397	0.919210470651177	1.14780461313962
4.67213042.67213443	-1.23583018650423	0.382992805226884	1.16670848499677	1.02869144942288	-0.723186814041435	-0.619375739100865
4.67361121.67361586	-0.477779711139599	-1.34356850389564	0.630590031958092	1.38936896886463	-0.655559462900682	0.456948677113191
4.67364781.67365473	-0.435828052948415	-0.693365489198809	1.1791638655671	1.38079376803036	-0.649289639697735	-0.781474451752497
4.67389963.67390427	-0.709236876781108	-1.46955735859608	-0.122331593764013	0.171833342612974	0.95074001132149	1.17855247520673
4.67488371.67488941	-0.312417328141107	-0.967143117006868	0.0344416977727343	-1.06891259721697	0.886924297580796	1.42710704701141
4.67493679.67493934	-0.4855131102925	-0.987125435041988	1.32572372346604	1.00271798187092	0.146847986664208	-1.00265114666667
5.188115.188509	-0.543632149557355	-0.667954790000566	1.01445092835594	1.23070244434298	0.251471788642946	-1.28503822178395
5.200009.200487	-1.42312979199985	-0.332466803725423	-0.467866324990924	-0.0709208534880963	1.21098962357094	1.08339415063336
5.200778.201145	-0.384825266578452	-1.18473257313035	-0.22743783366821	-0.58457810911881	0.859945637935678	1.52162814456015
5.203670.204123	-0.867129948073198	-1.0443054908149	-0.394335070706482	0.230857222596007	1.66836230820399	0.406550978794581
5.227428.227911	-0.702340900537717	-0.803384872394617	-0.739334530013685	-0.294119568908455	1.31676475621545	1.22241511563902
5.258724.258950	0.0248271337913228	-0.440048697457211	1.46944194483501	0.874006212358599	-0.855565217973311	-1.07266137555441
5.271553.271820	0.716090858084451	0.518754122467171	0.779826600184505	0.519812763356503	-1.52019252573476	-1.01429181835787
