seqnames	start	end	width	strand	Peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTSS (log10)
chr3	20598457	20598922	466	*	tak1-ck-merge_peak_10840	Exon (Mp3g20140.1/Mp3g20140, exon 1 of 20)	4	20589174	20599207	10034	2	Mp3g20140	285	0.108903127667313
chr3	20599169	20599389	221	*	tak1-ck-merge_peak_10841	Exon (Mp3g20140.1/Mp3g20140, exon 1 of 20)	4	20589174	20599207	10034	2	Mp3g20140	0	0
chr3	20605379	20605842	464	*	tak1-ck-merge_peak_10842	Distal Intergenic	4	20603643	20604600	958	1	Mp3g20150	1736	0.437116093048079
chr3	20608032	20608803	772	*	tak1-ck-merge_peak_10843	Exon (Mp3g20160.1/Mp3g20160, exon 1 of 1)	4	20607527	20608769	1243	2	Mp3g20160	0	0
chr3	20609512	20610330	819	*	tak1-ck-merge_peak_10844	Exon (Mp3g20170.1/Mp3g20170, exon 5 of 5)	4	20607527	20608769	1243	2	Mp3g20160	-743	-0.241297387109993
chr3	20628662	20629393	732	*	tak1-ck-merge_peak_10845	Distal Intergenic	4	20631633	20633747	2115	1	Mp3g20220	-2240	-0.510545010206612
chr3	20632238	20633904	1667	*	tak1-ck-merge_peak_10846	Exon (Mp3g20220.1/Mp3g20220, exon 3 of 4)	4	20631633	20633747	2115	1	Mp3g20220	605	0.205475036740891
chr3	20638691	20638888	198	*	tak1-ck-merge_peak_10847	Promoter	4	20629622	20637742	8121	2	Mp3g20210	-949	-0.289811839117621
chr3	20639048	20639494	447	*	tak1-ck-merge_peak_10848	Promoter	4	20629622	20637742	8121	2	Mp3g20210	-1306	-0.36285930295868
chr3	20652055	20652395	341	*	tak1-ck-merge_peak_10849	Distal Intergenic	4	20657030	20659514	2485	1	Mp3g20240	-4635	-0.750893920382125
chr3	20654246	20654935	690	*	tak1-ck-merge_peak_10850	Distal Intergenic	4	20657030	20659514	2485	1	Mp3g20240	-2095	-0.490660653356137
chr3	20655698	20656467	770	*	tak1-ck-merge_peak_10851	Promoter	4	20657030	20659514	2485	1	Mp3g20240	-563	-0.193958978019187
chr3	20671931	20672533	603	*	tak1-ck-merge_peak_10852	Distal Intergenic	4	20677014	20682115	5102	1	Mp3g20260	-4481	-0.7388598020722
chr3	20673623	20674416	794	*	tak1-ck-merge_peak_10853	Distal Intergenic	4	20677014	20682115	5102	1	Mp3g20260	-2598	-0.556061159009533
chr3	20676028	20677369	1342	*	tak1-ck-merge_peak_10854	Exon (Mp3g20260.1/Mp3g20260, exon 1 of 8)	4	20677014	20682115	5102	1	Mp3g20260	0	0
chr3	20679347	20679535	189	*	tak1-ck-merge_peak_10855	Exon (Mp3g20260.1/Mp3g20260, exon 5 of 8)	4	20677014	20682115	5102	1	Mp3g20260	2333	0.52283531366053
chr3	20689205	20689425	221	*	tak1-ck-merge_peak_10856	Distal Intergenic	4	20696284	20700165	3882	2	Mp3g20270	10740	1.0696680969116
chr3	20691160	20691485	326	*	tak1-ck-merge_peak_10857	Distal Intergenic	4	20696284	20700165	3882	2	Mp3g20270	8680	0.985875357308394
chr3	20699658	20700708	1051	*	tak1-ck-merge_peak_10858	Exon (Mp3g20270.1/Mp3g20270, exon 1 of 2)	4	20696284	20700165	3882	2	Mp3g20270	0	0
chr3	20711665	20712266	602	*	tak1-ck-merge_peak_10859	Distal Intergenic	4	20714431	20716063	1633	1	Mp3g20300	-2165	-0.500373714353374
chr3	20713635	20714651	1017	*	tak1-ck-merge_peak_10860	Exon (Mp3g20300.1/Mp3g20300, exon 1 of 2)	4	20714431	20716063	1633	1	Mp3g20300	0	0
chr3	20722717	20722959	243	*	tak1-ck-merge_peak_10861	Promoter	4	20716305	20721914	5610	2	Mp3g20310	-803	-0.255995726722402
chr3	20724684	20724822	139	*	tak1-ck-merge_peak_10862	Distal Intergenic	4	20716305	20721914	5610	2	Mp3g20310	-2770	-0.576341350205793
chr3	20725658	20726200	543	*	tak1-ck-merge_peak_10863	Distal Intergenic	4	20716305	20721914	5610	2	Mp3g20310	-3744	-0.676144680356206
chr3	20728914	20729309	396	*	tak1-ck-merge_peak_10864	Distal Intergenic	4	20716305	20721914	5610	2	Mp3g20310	-7000	-0.903089986991944
chr3	20751963	20752206	244	*	tak1-ck-merge_peak_10865	Distal Intergenic	4	20757512	20759228	1717	2	Mp3g20320	7022	0.904282657645628
chr3	20752609	20752754	146	*	tak1-ck-merge_peak_10866	Distal Intergenic	4	20757512	20759228	1717	2	Mp3g20320	6474	0.873553093513619
chr3	20755189	20755380	192	*	tak1-ck-merge_peak_10867	Distal Intergenic	4	20757512	20759228	1717	2	Mp3g20320	3848	0.68556261115823
chr3	20810639	20811031	393	*	tak1-ck-merge_peak_10868	Distal Intergenic	4	20830192	20837037	6846	1	Mp3g20340	-19161	-1.30451206962424
chr3	20813496	20814820	1325	*	tak1-ck-merge_peak_10869	Distal Intergenic	4	20830192	20837037	6846	1	Mp3g20340	-15372	-1.21410173597323
chr3	20816791	20817350	560	*	tak1-ck-merge_peak_10870	Distal Intergenic	4	20830192	20837037	6846	1	Mp3g20340	-12842	-1.14119884490474
chr3	20822540	20824464	1925	*	tak1-ck-merge_peak_10871	Distal Intergenic	4	20830192	20837037	6846	1	Mp3g20340	-5728	-0.827885982789856
chr3	20824673	20825141	469	*	tak1-ck-merge_peak_10872	Distal Intergenic	4	20830192	20837037	6846	1	Mp3g20340	-5051	-0.781827152932428
chr3	20829232	20830983	1752	*	tak1-ck-merge_peak_10873	Exon (Mp3g20340.1/Mp3g20340, exon 1 of 12)	4	20830192	20837037	6846	1	Mp3g20340	0	0
chr3	20836929	20838999	2071	*	tak1-ck-merge_peak_10874	Exon (Mp3g20340.1/Mp3g20340, exon 12 of 12)	4	20830192	20837037	6846	1	Mp3g20340	6737	0.8885725968576
chr3	20839962	20840663	702	*	tak1-ck-merge_peak_10875	Distal Intergenic	4	20830192	20837037	6846	1	Mp3g20340	9770	1.03221570329798
chr3	20933156	20933623	468	*	tak1-ck-merge_peak_10876	Distal Intergenic	4	20937472	20942313	4842	1	Mp3g20350	-3849	-0.685652184115524
chr3	20934718	20934980	263	*	tak1-ck-merge_peak_10877	Distal Intergenic	4	20937472	20942313	4842	1	Mp3g20350	-2492	-0.543074235033532
chr3	20937072	20937237	166	*	tak1-ck-merge_peak_10878	Promoter	4	20937472	20942313	4842	1	Mp3g20350	-235	-0.0916669575956845
chr3	21002009	21002200	192	*	tak1-ck-merge_peak_10879	Distal Intergenic	4	20998402	20999403	1002	2	Mp3g20400	-2606	-0.557025722386383
chr3	21002812	21002942	131	*	tak1-ck-merge_peak_10880	Exon (Mp3g20410.1/Mp3g20410, exon 4 of 4)	4	20998402	20999403	1002	2	Mp3g20400	-3409	-0.644340098826323
chr3	21006028	21006854	827	*	tak1-ck-merge_peak_10881	Exon (Mp3g20410.1/Mp3g20410, exon 1 of 4)	4	21002705	21006414	3710	2	Mp3g20410	0	0
chr3	21007936	21008177	242	*	tak1-ck-merge_peak_10882	Distal Intergenic	4	21002705	21006414	3710	2	Mp3g20410	-1522	-0.401745082237063
chr3	21025320	21025539	220	*	tak1-ck-merge_peak_10883	Exon (Mp3g20420.1/Mp3g20420, exon 1 of 1)	4	21024189	21025436	1248	1	Mp3g20420	1131	0.328583449714202
chr3	21033650	21034068	419	*	tak1-ck-merge_peak_10884	Exon (Mp3g20430.1/Mp3g20430, exon 1 of 1)	4	21034045	21035259	1215	1	Mp3g20430	0	0
chr3	21035750	21035929	180	*	tak1-ck-merge_peak_10885	Distal Intergenic	4	21034045	21035259	1215	1	Mp3g20430	1705	0.432167269442588
chr3	21045597	21046325	729	*	tak1-ck-merge_peak_10886	Exon (Mp3g20440.1/Mp3g20440, exon 1 of 22)	4	21036401	21045998	9598	2	Mp3g20440	0	0
chr3	21055259	21055483	225	*	tak1-ck-merge_peak_10887	Exon (Mp3g20450.1/Mp3g20450, exon 1 of 3)	4	21055392	21058463	3072	1	Mp3g20450	0	0
chr3	21060339	21060619	281	*	tak1-ck-merge_peak_10888	Exon (Mp3g20460.1/Mp3g20460, exon 2 of 2)	4	21060283	21061829	1547	2	Mp3g20460	1210	0.344392273685111
chr3	21068783	21069103	321	*	tak1-ck-merge_peak_10889	Distal Intergenic	4	21071188	21078545	7358	1	Mp3g20480	-2085	-0.48925516836926
chr3	21069404	21070230	827	*	tak1-ck-merge_peak_10890	Promoter	4	21071188	21078545	7358	1	Mp3g20480	-958	-0.291812687467119
chr3	21071000	21071321	322	*	tak1-ck-merge_peak_10891	Exon (Mp3g20480.1/Mp3g20480, exon 1 of 18)	4	21071188	21078545	7358	1	Mp3g20480	0	0
chr3	21083957	21084209	253	*	tak1-ck-merge_peak_10892	Exon (Mp3g20490.1/Mp3g20490, exon 1 of 12)	4	21084074	21088392	4319	1	Mp3g20490	0	0
chr3	21095036	21095310	275	*	tak1-ck-merge_peak_10893	Exon (Mp3g20510.1/Mp3g20510, exon 1 of 11)	4	21095255	21099452	4198	1	Mp3g20510	0	0
chr3	21103407	21103539	133	*	tak1-ck-merge_peak_10894	Promoter	4	21104003	21113590	9588	1	Mp3g20520	-464	-0.165541076722373
chr3	21103855	21104449	595	*	tak1-ck-merge_peak_10895	Exon (Mp3g20520.1/Mp3g20520, exon 1 of 15)	4	21104003	21113590	9588	1	Mp3g20520	0	0
chr3	21116460	21116873	414	*	tak1-ck-merge_peak_10896	Distal Intergenic	4	21127755	21133345	5591	1	Mp3g20530	-10882	-1.07488954804067
chr3	21120755	21121827	1073	*	tak1-ck-merge_peak_10897	Distal Intergenic	4	21127755	21133345	5591	1	Mp3g20530	-5928	-0.84060787900929
chr3	21127296	21127792	497	*	tak1-ck-merge_peak_10898	Exon (Mp3g20530.1/Mp3g20530, exon 1 of 4)	4	21127755	21133345	5591	1	Mp3g20530	0	0
chr3	21133789	21133961	173	*	tak1-ck-merge_peak_10899	Distal Intergenic	4	21138326	21141774	3449	1	Mp3g20540	-4365	-0.72956972630197
chr3	21138038	21138373	336	*	tak1-ck-merge_peak_10900	Exon (Mp3g20540.1/Mp3g20540, exon 1 of 4)	4	21138326	21141774	3449	1	Mp3g20540	0	0
chr3	21149592	21151766	2175	*	tak1-ck-merge_peak_10901	Promoter	4	21148264	21149589	1326	2	Mp3g20570	-3	-0.00130093302041807
chr3	21152181	21152517	337	*	tak1-ck-merge_peak_10902	Distal Intergenic	4	21148264	21149589	1326	2	Mp3g20570	-2592	-0.555336327995267
chr3	21156479	21156706	228	*	tak1-ck-merge_peak_10903	Distal Intergenic	4	21148264	21149589	1326	2	Mp3g20570	-6890	-0.89707700320942
chr3	21163322	21164094	773	*	tak1-ck-merge_peak_10904	Exon (Mp3g20580.1/Mp3g20580, exon 1 of 8)	4	21158912	21163617	4706	2	Mp3g20580	0	0
chr3	21164613	21165845	1233	*	tak1-ck-merge_peak_10905	Promoter	4	21158912	21163617	4706	2	Mp3g20580	-996	-0.300160536951352
chr3	21166504	21166964	461	*	tak1-ck-merge_peak_10906	Distal Intergenic	4	21158912	21163617	4706	2	Mp3g20580	-2887	-0.589614540631266
chr3	21180726	21181704	979	*	tak1-ck-merge_peak_10907	Exon (Mp3g20600.1/Mp3g20600, exon 1 of 9)	4	21176303	21180916	4614	2	Mp3g20590	0	0
chr3	21212315	21212466	152	*	tak1-ck-merge_peak_10908	Exon (Mp3g20630.1/Mp3g20630, exon 2 of 2)	4	21210338	21212604	2267	1	Mp3g20630	1977	0.473778834646725
chr3	21223073	21224120	1048	*	tak1-ck-merge_peak_10909	Exon (Mp3g20640.1/Mp3g20640, exon 1 of 17)	4	21215154	21223570	8417	2	Mp3g20640	0	0
chr3	21232786	21233321	536	*	tak1-ck-merge_peak_10910	Exon (Mp3g20660.1/Mp3g20660, exon 1 of 1)	4	21231749	21233076	1328	2	Mp3g20660	0	0
chr3	21235672	21236307	636	*	tak1-ck-merge_peak_10911	Exon (Mp3g20670.1/Mp3g20670, exon 1 of 7)	4	21235964	21239532	3569	1	Mp3g20670	0	0
chr3	21237231	21237562	332	*	tak1-ck-merge_peak_10912	Exon (Mp3g20670.1/Mp3g20670, exon 3 of 7)	4	21235964	21239532	3569	1	Mp3g20670	1267	0.355451520126517
chr3	21238079	21238216	138	*	tak1-ck-merge_peak_10913	Exon (Mp3g20670.1/Mp3g20670, exon 5 of 7)	4	21235964	21239532	3569	1	Mp3g20670	2115	0.493458050995188
chr3	21238374	21238652	279	*	tak1-ck-merge_peak_10914	Exon (Mp3g20670.1/Mp3g20670, exon 6 of 7)	4	21235964	21239532	3569	1	Mp3g20670	2410	0.532754378992498
chr3	21238800	21239377	578	*	tak1-ck-merge_peak_10915	Exon (Mp3g20670.1/Mp3g20670, exon 7 of 7)	4	21235964	21239532	3569	1	Mp3g20670	2836	0.583878598498626
chr3	21241415	21241728	314	*	tak1-ck-merge_peak_10916	Distal Intergenic	4	21235964	21239532	3569	1	Mp3g20670	5451	0.80962704189405
chr3	21247226	21247357	132	*	tak1-ck-merge_peak_10917	Distal Intergenic	4	21249422	21254850	5429	1	Mp3g20675	-2065	-0.486430478854434
chr3	21248989	21249157	169	*	tak1-ck-merge_peak_10918	Promoter	4	21249422	21254850	5429	1	Mp3g20675	-265	-0.102090525511837
chr3	21322175	21324257	2083	*	tak1-ck-merge_peak_10919	Exon (Mp3g20680.1/Mp3g20680, exon 1 of 3)	4	21323111	21330377	7267	1	Mp3g20680	0	0
chr3	21325736	21326697	962	*	tak1-ck-merge_peak_10920	Exon (Mp3g20680.1/Mp3g20680, exon 2 of 3)	4	21323111	21330377	7267	1	Mp3g20680	2625	0.559308010907013
chr3	21328546	21328811	266	*	tak1-ck-merge_peak_10921	Intron (Mp3g20680.1/Mp3g20680, intron 2 of 2)	4	21330458	21331399	942	1	Mp3g20690	-1647	-0.422753941301348
chr3	21329693	21329933	241	*	tak1-ck-merge_peak_10922	Exon (Mp3g20680.1/Mp3g20680, exon 3 of 3)	4	21330458	21331399	942	1	Mp3g20690	-525	-0.183269843682805
chr3	21335637	21336169	533	*	tak1-ck-merge_peak_10923	Exon (Mp3g20700.1/Mp3g20700, exon 1 of 1)	4	21332585	21335767	3183	2	Mp3g20700	0	0
chr3	21336712	21336950	239	*	tak1-ck-merge_peak_10924	Promoter	4	21332585	21335767	3183	2	Mp3g20700	-945	-0.288919605661727
chr3	21337710	21338105	396	*	tak1-ck-merge_peak_10925	Distal Intergenic	4	21332585	21335767	3183	2	Mp3g20700	-1943	-0.468790262099611
chr3	21341224	21341832	609	*	tak1-ck-merge_peak_10926	Distal Intergenic	4	21332585	21335767	3183	2	Mp3g20700	-5457	-0.81003078640584
chr3	21343584	21344681	1098	*	tak1-ck-merge_peak_10927	Exon (Mp3g20710.1/Mp3g20710, exon 1 of 1)	4	21343666	21347607	3942	2	Mp3g20710	2926	0.593950295263987
chr3	21374251	21375403	1153	*	tak1-ck-merge_peak_10928	Exon (Mp3g20720.1/Mp3g20720, exon 3 of 4)	4	21373862	21376895	3034	2	Mp3g20720	1492	0.396548037987132
chr3	21381221	21381424	204	*	tak1-ck-merge_peak_10929	Exon (Mp3g20730.1/Mp3g20730, exon 1 of 3)	4	21378710	21381294	2585	2	Mp3g20730	0	0
chr3	21387167	21387857	691	*	tak1-ck-merge_peak_10930	Exon (Mp3g20740.1/Mp3g20740, exon 1 of 4)	4	21383925	21387581	3657	2	Mp3g20740	0	0
chr3	21394231	21394712	482	*	tak1-ck-merge_peak_10931	Exon (Mp3g20750.1/Mp3g20750, exon 1 of 2)	4	21391291	21394717	3427	2	Mp3g20750	5	0.00216606175650763
chr3	21395668	21396350	683	*	tak1-ck-merge_peak_10932	Promoter	4	21391291	21394717	3427	2	Mp3g20750	-951	-0.290257269394518
chr3	21396546	21396947	402	*	tak1-ck-merge_peak_10933	Distal Intergenic	4	21391291	21394717	3427	2	Mp3g20750	-1829	-0.451632947456991
chr3	21399509	21399767	259	*	tak1-ck-merge_peak_10934	Exon (Mp3g20760.1/Mp3g20760, exon 2 of 2)	4	21399259	21400860	1602	2	Mp3g20760	1093	0.320769228338686
chr3	21399932	21401129	1198	*	tak1-ck-merge_peak_10935	Exon (Mp3g20760.1/Mp3g20760, exon 1 of 2)	4	21399259	21400860	1602	2	Mp3g20760	0	0
chr3	21402535	21402765	231	*	tak1-ck-merge_peak_10936	Distal Intergenic	4	21399259	21400860	1602	2	Mp3g20760	-1675	-0.427323786357247
chr3	21403460	21403965	506	*	tak1-ck-merge_peak_10937	Distal Intergenic	4	21399259	21400860	1602	2	Mp3g20760	-2600	-0.556302500767287
chr3	21404926	21405585	660	*	tak1-ck-merge_peak_10938	Distal Intergenic	4	21405833	21409140	3308	2	Mp3g20770	3555	0.658488381309017
chr3	21406234	21406721	488	*	tak1-ck-merge_peak_10939	Exon (Mp3g20770.1/Mp3g20770, exon 1 of 1)	4	21405833	21409140	3308	2	Mp3g20770	2419	0.533899100796595
chr3	21407153	21409296	2144	*	tak1-ck-merge_peak_10940	Exon (Mp3g20770.1/Mp3g20770, exon 1 of 1)	4	21405833	21409140	3308	2	Mp3g20770	0	0
chr3	21411975	21413778	1804	*	tak1-ck-merge_peak_10941	Exon (Mp3g20780.1/Mp3g20780, exon 1 of 2)	4	21409927	21412390	2464	2	Mp3g20780	0	0
chr3	21417686	21418586	901	*	tak1-ck-merge_peak_10942	Distal Intergenic	4	21409927	21412390	2464	2	Mp3g20780	-5296	-0.799064719351008
chr3	21419047	21420236	1190	*	tak1-ck-merge_peak_10943	Distal Intergenic	4	21409927	21412390	2464	2	Mp3g20780	-6657	-0.884058647093938
chr3	21424879	21425300	422	*	tak1-ck-merge_peak_10944	Distal Intergenic	4	21409927	21412390	2464	2	Mp3g20780	-12489	-1.12997975466971
chr3	21434967	21435833	867	*	tak1-ck-merge_peak_10945	Exon (Mp3g20790.1/Mp3g20790, exon 1 of 23)	4	21426043	21437850	11808	2	Mp3g20790	2017	0.479575310174988
chr3	21436295	21436442	148	*	tak1-ck-merge_peak_10946	Exon (Mp3g20790.1/Mp3g20790, exon 1 of 23)	4	21426043	21437850	11808	2	Mp3g20790	1408	0.381656482585787
chr3	21440294	21440573	280	*	tak1-ck-merge_peak_10947	Distal Intergenic	4	21426043	21437850	11808	2	Mp3g20790	-2444	-0.537063142781617
chr3	21442181	21442486	306	*	tak1-ck-merge_peak_10948	Distal Intergenic	4	21426043	21437850	11808	2	Mp3g20790	-4331	-0.726808682524964
chr3	21452664	21452923	260	*	tak1-ck-merge_peak_10949	Promoter	4	21452954	21453651	698	1	Mp3g20810	-31	-0.0132586652835165
chr3	21455130	21455771	642	*	tak1-ck-merge_peak_10950	Exon (Mp3g20820.1/Mp3g20820, exon 1 of 7)	4	21455635	21459066	3432	1	Mp3g20820	0	0
chr3	21459368	21461255	1888	*	tak1-ck-merge_peak_10951	Exon (Mp3g20830.1/Mp3g20830, exon 1 of 1)	4	21460075	21464178	4104	1	Mp3g20830	0	0
chr3	21466219	21466502	284	*	tak1-ck-merge_peak_10952	Exon (Mp3g20840.1/Mp3g20840, exon 1 of 2)	4	21466410	21467596	1187	1	Mp3g20840	0	0
chr3	21468066	21468382	317	*	tak1-ck-merge_peak_10953	Distal Intergenic	4	21466410	21467596	1187	1	Mp3g20840	1656	0.42422807069598
chr3	21471841	21472080	240	*	tak1-ck-merge_peak_10954	Exon (Mp3g20850.1/Mp3g20850, exon 1 of 2)	4	21470719	21471936	1218	2	Mp3g20850	0	0
chr3	21476514	21476836	323	*	tak1-ck-merge_peak_10955	Exon (Mp3g20860.1/Mp3g20860, exon 1 of 14)	4	21476762	21482733	5972	1	Mp3g20860	0	0
chr3	21497817	21498478	662	*	tak1-ck-merge_peak_10956	Exon (Mp3g20870.1/Mp3g20870, exon 1 of 4)	4	21498353	21501771	3419	1	Mp3g20870	0	0
chr3	21504132	21504433	302	*	tak1-ck-merge_peak_10957	Exon (Mp3g20880.1/Mp3g20880, exon 1 of 2)	4	21504216	21504287	72	2	Mp3g20875a	0	0
chr3	21505970	21506740	771	*	tak1-ck-merge_peak_10958	Promoter	4	21504404	21504475	72	2	Mp3g20885a	-1495	-0.397070549959409
chr3	21513980	21514808	829	*	tak1-ck-merge_peak_10959	Exon (Mp3g20890.1/Mp3g20890, exon 1 of 9)	4	21508472	21514045	5574	2	Mp3g20890	0	0
chr3	21516211	21517844	1634	*	tak1-ck-merge_peak_10960	Distal Intergenic	4	21508472	21514045	5574	2	Mp3g20890	-2166	-0.500510910526337
chr3	21518781	21519539	759	*	tak1-ck-merge_peak_10961	Distal Intergenic	4	21508472	21514045	5574	2	Mp3g20890	-4736	-0.758609142659744
chr3	21519748	21519972	225	*	tak1-ck-merge_peak_10962	Distal Intergenic	4	21508472	21514045	5574	2	Mp3g20890	-5703	-0.826269219393726
chr3	21532088	21532537	450	*	tak1-ck-merge_peak_10963	Exon (Mp3g20910.1/Mp3g20910, exon 1 of 2)	4	21532335	21533580	1246	1	Mp3g20910	0	0
chr3	21535128	21535809	682	*	tak1-ck-merge_peak_10964	Distal Intergenic	4	21532335	21533580	1246	1	Mp3g20910	2793	0.57898284270279
chr3	21551505	21552733	1229	*	tak1-ck-merge_peak_10965	Distal Intergenic	4	21553014	21559791	6778	2	Mp3g20920	7058	0.906227263052359
chr3	21559488	21561022	1535	*	tak1-ck-merge_peak_10966	Exon (Mp3g20920.1/Mp3g20920, exon 1 of 18)	4	21553014	21559791	6778	2	Mp3g20920	0	0
chr3	21562859	21563225	367	*	tak1-ck-merge_peak_10967	Distal Intergenic	4	21553014	21559791	6778	2	Mp3g20920	-3068	-0.609380944250707
chr3	21563377	21563522	146	*	tak1-ck-merge_peak_10968	Distal Intergenic	4	21553014	21559791	6778	2	Mp3g20920	-3586	-0.66143405039392
chr3	21570090	21570677	588	*	tak1-ck-merge_peak_10969	Distal Intergenic	4	21577557	21577638	82	2	Mp3g20925a	6961	0.900967623919124
chr3	21570797	21570929	133	*	tak1-ck-merge_peak_10970	Distal Intergenic	4	21577557	21577638	82	2	Mp3g20925a	6709	0.886998045671099
chr3	21581867	21582806	940	*	tak1-ck-merge_peak_10971	Exon (Mp3g20930.1/Mp3g20930, exon 1 of 1)	4	21580791	21584428	3638	2	Mp3g20930	1622	0.418632687354065
chr3	21584204	21586559	2356	*	tak1-ck-merge_peak_10972	Exon (Mp3g20940.1/Mp3g20940, exon 1 of 2)	4	21580791	21584428	3638	2	Mp3g20930	0	0
chr3	21608784	21610536	1753	*	tak1-ck-merge_peak_10973	Exon (Mp3g20970.1/Mp3g20970, exon 1 of 3)	4	21609040	21610116	1077	2	Mp3g20960	0	0
chr3	21612907	21613336	430	*	tak1-ck-merge_peak_10974	Distal Intergenic	4	21610344	21612195	1852	1	Mp3g20970	2563	0.551815822351016
chr3	21615379	21615578	200	*	tak1-ck-merge_peak_10975	Distal Intergenic	4	21610344	21612195	1852	1	Mp3g20970	5035	0.780677274433368
chr3	21622063	21622845	783	*	tak1-ck-merge_peak_10976	Exon (Mp3g20980.1/Mp3g20980, exon 1 of 6)	4	21622622	21628638	6017	1	Mp3g20980	0	0
chr3	21624258	21624659	402	*	tak1-ck-merge_peak_10977	Intron (Mp3g20980.1/Mp3g20980, intron 1 of 5)	4	21622622	21628638	6017	1	Mp3g20980	1636	0.420945405921972
chr3	21632816	21633028	213	*	tak1-ck-merge_peak_10978	Distal Intergenic	4	21635791	21642734	6944	1	Mp3g20990	-2763	-0.575534218319864
chr3	21633891	21635943	2053	*	tak1-ck-merge_peak_10979	Exon (Mp3g20990.1/Mp3g20990, exon 1 of 12)	4	21635791	21642734	6944	1	Mp3g20990	0	0
chr3	21641461	21642049	589	*	tak1-ck-merge_peak_10980	Exon (Mp3g20990.1/Mp3g20990, exon 11 of 12)	4	21642458	21644668	2211	2	Mp3g21000	2619	0.558588583108199
chr3	21772656	21773203	548	*	tak1-ck-merge_peak_10981	Distal Intergenic	4	21777868	21783608	5741	1	Mp3g21060	-4665	-0.753199914199416
chr3	21774330	21774825	496	*	tak1-ck-merge_peak_10982	Distal Intergenic	4	21777868	21783608	5741	1	Mp3g21060	-3043	-0.606703741333674
chr3	21800347	21800509	163	*	tak1-ck-merge_peak_10983	Distal Intergenic	4	21795839	21798388	2550	1	Mp3g21080	4508	0.740993931584886
chr3	21806728	21807377	650	*	tak1-ck-merge_peak_10984	Promoter	4	21804415	21806690	2276	2	Mp3g21090	-38	-0.0161973535124391
chr3	21817588	21817706	119	*	tak1-ck-merge_peak_10985	Exon (Mp3g21110.1/Mp3g21110, exon 2 of 6)	4	21815888	21818427	2540	2	Mp3g21110	721	0.23578087032756
chr3	21862199	21862427	229	*	tak1-ck-merge_peak_10986	Distal Intergenic	4	21863732	21870262	6531	2	Mp3g21150	7835	0.946206553842783
chr3	21870019	21871460	1442	*	tak1-ck-merge_peak_10987	Exon (Mp3g21150.1/Mp3g21150, exon 1 of 11)	4	21863732	21870262	6531	2	Mp3g21150	0	0
chr3	21874899	21875596	698	*	tak1-ck-merge_peak_10988	Promoter	4	21877037	21885960	8924	1	Mp3g21160	-1441	-0.387567779417189
chr3	21876259	21877234	976	*	tak1-ck-merge_peak_10989	Exon (Mp3g21160.1/Mp3g21160, exon 1 of 9)	4	21877037	21885960	8924	1	Mp3g21160	0	0
chr3	21889632	21889930	299	*	tak1-ck-merge_peak_10990	Exon (Mp3g21170.1/Mp3g21170, exon 1 of 21)	4	21889907	21897877	7971	1	Mp3g21170	0	0
chr3	21898607	21898781	175	*	tak1-ck-merge_peak_10991	Distal Intergenic	4	21904599	21906383	1785	2	Mp3g21190	7602	0.934599438218073
chr3	21904648	21904893	246	*	tak1-ck-merge_peak_10992	Exon (Mp3g21190.1/Mp3g21190, exon 2 of 2)	4	21904599	21906383	1785	2	Mp3g21190	1490	0.396199347095736
chr3	21906512	21907877	1366	*	tak1-ck-merge_peak_10993	Promoter	4	21904599	21906383	1785	2	Mp3g21190	-129	-0.0526939419249679
chr3	21916083	21916396	314	*	tak1-ck-merge_peak_10994	Exon (Mp3g21200.1/Mp3g21200, exon 1 of 13)	4	21908374	21916213	7840	2	Mp3g21200	0	0
chr3	21920454	21921384	931	*	tak1-ck-merge_peak_10995	Distal Intergenic	4	21908374	21916213	7840	2	Mp3g21200	-4241	-0.719414159702593
chr3	21922660	21923540	881	*	tak1-ck-merge_peak_10996	Distal Intergenic	4	21923788	21929375	5588	2	Mp3g21220	5835	0.834738518903841
chr3	21928999	21931319	2321	*	tak1-ck-merge_peak_10997	Exon (Mp3g21220.1/Mp3g21220, exon 1 of 4)	4	21923788	21929375	5588	2	Mp3g21220	0	0
chr3	21932251	21933057	807	*	tak1-ck-merge_peak_10998	Exon (Mp3g21240.1/Mp3g21240, exon 3 of 3)	4	21931907	21934208	2302	2	Mp3g21240	1151	0.332640410387463
chr3	21934041	21934471	431	*	tak1-ck-merge_peak_10999	Exon (Mp3g21240.1/Mp3g21240, exon 1 of 3)	4	21931907	21934208	2302	2	Mp3g21240	0	0
chr3	21937725	21938582	858	*	tak1-ck-merge_peak_11000	Distal Intergenic	4	21931907	21934208	2302	2	Mp3g21240	-3517	-0.654850090561394
chr3	21941672	21942007	336	*	tak1-ck-merge_peak_11001	Distal Intergenic	4	21931907	21934208	2302	2	Mp3g21240	-7464	-0.927575654691111
chr3	21951666	21952732	1067	*	tak1-ck-merge_peak_11002	Exon (Mp3g21250.2/Mp3g21250, exon 1 of 20)	4	21944357	21952036	7680	2	Mp3g21250	0	0
chr3	21953301	21954140	840	*	tak1-ck-merge_peak_11003	Promoter	4	21944357	21952036	7680	2	Mp3g21250	-1265	-0.355068206348851
chr3	21959162	21959882	721	*	tak1-ck-merge_peak_11004	Exon (Mp3g21260.1/Mp3g21260, exon 1 of 4)	4	21954646	21959248	4603	2	Mp3g21260	0	0
