chr	abs_summit	pileup
chr5	14188756	61
chr5	14191135	41
chr5	14198426	41
chr5	14200056	33
chr5	14201435	46
chr5	14204305	44
chr5	14206177	100
chr5	14208490	37
chr5	14217446	28
chr5	14218418	34
chr5	14224988	34
chr5	14227018	44
chr5	14232721	67
chr5	14234008	29
chr5	14238531	34
chr5	14244184	45
chr5	14244717	56
chr5	14247725	48
chr5	14255469	33
chr5	14257431	38
chr5	14258762	27
chr5	14259902	44
chr5	14263999	41
chr5	14271478	35
chr5	14285579	31
chr5	14292100	49
chr5	14292948	26
chr5	14300820	24
chr5	14308794	37
chr5	14309780	63
chr5	14318469	39
chr5	14318805	32
chr5	14321280	53
chr5	14325820	28
chr5	14334643	23
chr5	14336365	29
chr5	14339208	35
chr5	14340271	38
chr5	14346383	41
chr5	14349090	37
chr5	14350980	49
chr5	14354210	57
chr5	14355250	56
chr5	14357675	45
chr5	14360399	60
chr5	14361055	55
chr5	14366464	59
chr5	14370799	38
chr5	14372920	54
chr5	14374616	66
chr5	14377973	27
chr5	14389736	39
chr5	14397216	53
chr5	14398254	47
chr5	14399624	38
chr5	14404653	118
chr5	14405523	56
chr5	14405988	43
chr5	14408477	68
chr5	14411384	45
chr5	14419659	30
chr5	14428494	41
chr5	14430456	46
chr5	14436831	41
chr5	14437767	30
chr5	14438244	30
chr5	14452582	40
chr5	14460774	43
chr5	14465536	32
chr5	14466020	35
chr5	14471899	34
chr5	14481045	35
chr5	14487308	30
chr5	14488792	44
chr5	14493811	71
chr5	14494624	38
chr5	14518334	49
chr5	14520186	53
chr5	14520823	54
chr5	14522705	43
chr5	14530680	34
chr5	14531393	39
chr5	14533493	37
chr5	14550530	41
chr5	14558024	47
chr5	14558932	44
chr5	14559845	46
chr5	14560870	42
chr5	14563915	50
chr5	14571926	58
chr5	14573754	43
chr5	14574344	37
chr5	14594862	44
chr5	14598349	37
chr5	14604358	45
chr5	14605069	34
chr5	14609455	46
chr5	14614383	46
chr5	14614834	46
chr5	14621200	38
chr5	14628073	149
chr5	14633253	43
chr5	14635335	32
chr5	14641176	47
chr5	14654347	45
chr5	14659338	39
chr5	14661215	53
chr5	14663335	36
chr5	14666354	45
chr5	14668992	41
chr5	14675740	56
chr5	14676854	46
chr5	14679279	64
chr5	14686767	31
chr5	14688169	39
chr5	14696610	42
chr5	14699317	43
chr5	14708870	47
chr5	14709512	43
chr5	14713441	63
chr5	14715407	54
chr5	14742311	32
chr5	14746417	62
chr5	14755662	61
chr5	14757566	40
chr5	14760599	24
chr5	14771828	30
chr5	14773297	71
chr5	14777791	37
chr5	14783317	44
chr5	14784017	52
chr5	14799574	41
chr5	14804489	37
chr5	14807617	65
chr5	14812826	50
chr5	14815120	70
chr5	14817222	38
chr5	14822450	51
chr5	14825841	50
chr5	14827565	49
chr5	14828501	52
chr5	14830350	56
chr5	14831524	51
chr5	14835334	39
chr5	14844387	35
chr5	14845698	27
chr5	14846057	50
chr5	14848042	33
chr5	14849347	34
chr5	14853340	42
chr5	14863636	33
chr5	14875669	56
chr5	14877342	50
chr5	14882330	162
chr5	14883405	43
chr5	14887097	50
chr5	14890007	48
chr5	14895346	45
chr5	14896439	36
chr5	14896934	26
chr5	14902014	38
chr5	14908553	34
chr5	14913351	36
chr5	14914194	38
chr5	14915201	33
chr5	14916306	41
chr5	14922561	46
chr5	14923606	48
chr5	14924234	43
chr5	14926312	36
chr5	14929299	44
chr5	14930984	48
chr5	14939751	54
chr5	14942122	33
chr5	14945874	44
chr5	14949290	35
chr5	14953218	35
chr5	14958988	30
chr5	14964868	45
chr5	14966038	38
chr5	14981566	33
chr5	14987120	35
chr5	14989636	52
chr5	14989962	88
chr5	14992413	39
chr5	15010605	49
chr5	15013558	62
chr5	15018905	38
chr5	15023012	41
chr5	15026528	41
chr5	15033129	36
chr5	15035555	42
chr5	15037055	38
chr5	15043408	57
chr5	15044924	73
chr5	15046788	51
chr5	15047440	71
chr5	15066251	48
chr5	15067749	50
chr5	15073241	35
chr5	15084175	64
chr5	15089478	33
chr5	15091681	36
chr5	15093629	64
chr5	15094411	53
chr5	15097739	108
chr5	15104882	36
chr5	15105297	43
chr5	15107139	42
chr5	15109299	45
chr5	15116245	45
chr5	15120780	38
chr5	15121994	42
chr5	15123910	60
chr5	15127187	56
chr5	15127849	51
chr5	15131503	37
chr5	15139819	49
chr5	15142479	29
chr5	15146065	38
chr5	15153455	52
chr5	15160616	35
chr5	15163405	34
chr5	15167688	46
chr5	15174411	36
chr5	15176647	35
chr5	15186868	33
chr5	15191593	42
chr5	15193240	32
chr5	15199218	65
chr5	15199969	43
chr5	15200902	38
chr5	15206995	28
chr5	15209765	51
chr5	15210475	38
chr5	15212752	43
chr5	15216652	44
chr5	15221231	44
chr5	15222165	39
chr5	15223657	51
chr5	15226475	43
chr5	15233215	61
chr5	15236676	51
chr5	15242345	43
chr5	15242857	31
chr5	15249592	36
chr5	15254834	35
chr5	15256821	42
chr5	15260007	31
chr5	15262382	47
chr5	15266478	31
chr5	15276099	33
chr5	15285876	33
chr5	15290133	54
chr5	15305446	38
chr5	15306234	33
chr5	15308662	36
chr5	15315227	44
chr5	15316526	47
chr5	15318167	43
chr5	15323533	35
chr5	15334794	36
chr5	15343774	30
chr5	15346696	36
chr5	15355006	40
chr5	15365181	35
chr5	15372443	44
chr5	15375044	51
chr5	15382603	32
chr5	15388564	47
chr5	15396636	40
chr5	15404791	47
chr5	15418989	30
chr5	15427277	42
chr5	15427755	43
chr5	15431425	43
chr5	15439193	59
chr5	15447864	28
chr5	15455822	36
chr5	15467488	41
chr5	15476410	37
chr5	15476720	36
chr5	15481046	65
chr5	15486853	152
chr5	15492207	57
chr5	15497216	83
chr5	15503092	75
chr5	15504863	37
chr5	15511536	37
chr5	15516243	40
chr5	15519587	41
chr5	15521495	43
chr5	15522524	47
chr5	15526614	74
chr5	15531532	54
chr5	15532431	51
chr5	15533712	39
chr5	15539162	42
chr5	15540157	35
chr5	15541357	35
chr5	15544706	35
chr5	15546649	45
chr5	15550540	36
chr5	15552877	46
chr5	15558240	42
chr5	15569067	104
chr5	15573402	53
chr5	15579194	60
chr5	15582976	40
chr5	15587691	124
chr5	15602333	58
chr5	15607833	34
chr5	15611434	37
chr5	15617702	38
chr5	15625973	42
chr5	15626619	52
chr5	15631326	27
chr5	15633143	34
chr5	15633439	33
chr5	15638343	42
chr5	15640934	40
chr5	15643371	41
chr5	15647208	35
chr5	15649640	25
chr5	15651275	36
chr5	15661660	30
chr5	15677592	66
chr5	15678359	46
chr5	15680818	36
chr5	15683978	41
chr5	15688916	59
chr5	15689346	46
chr5	15695337	27
chr5	15702883	41
chr5	15705872	37
chr5	15710940	44
chr5	15711894	39
chr5	15715318	43
chr5	15716325	37
chr5	15717657	48
chr5	15721881	34
chr5	15722439	47
chr5	15723584	52
chr5	15724938	56
chr5	15727305	49
chr5	15732792	44
chr5	15734383	44
chr5	15736388	24
chr5	15736992	33
chr5	15745717	49
chr5	15749411	29
chr5	15753908	31
chr5	15759114	33
chr5	15763886	65
chr5	15767796	41
chr5	15772915	26
chr5	15773708	27
chr5	15774808	46
chr5	15775670	53
chr5	15777207	43
chr5	15778483	34
chr5	15781775	41
chr5	15789281	32
chr5	15791038	46
chr5	15797479	59
chr5	15801035	31
chr5	15804138	44
chr5	15806583	58
chr5	15810145	45
chr5	15811342	35
chr5	15812480	47
chr5	15813819	39
chr5	15815621	43
chr5	15817817	42
chr5	15819591	50
chr5	15820842	48
chr5	15822499	56
chr5	15829934	40
chr5	15833358	33
chr5	15834832	36
chr5	15841572	56
chr5	15850394	38
chr5	15854211	28
chr5	15860719	27
chr5	15877403	34
chr5	15878729	42
chr5	15879449	36
chr5	15890271	68
chr5	15892968	38
chr5	15893937	52
chr5	15899600	36
chr5	15900475	69
chr5	15906710	34
chr5	15911481	32
chr5	15914069	57
chr5	15928855	70
chr5	15931526	41
chr5	15937207	35
chr5	15947209	56
chr5	15951668	49
chr5	15961069	33
chr5	15963699	27
chr5	15974127	22
chr5	15975813	34
chr5	15979379	45
chr5	15990841	41
chr5	15993809	29
chr5	16013003	47
chr5	16014314	33
chr5	16017628	37
chr5	16021720	70
chr5	16023449	37
chr5	16026906	51
chr5	16032915	64
chr5	16035748	32
chr5	16044556	53
chr5	16049465	58
chr5	16059067	42
chr5	16065407	53
chr5	16071868	59
chr5	16076151	36
chr5	16077101	39
chr5	16078268	49
chr5	16086805	39
chr5	16097907	131
chr5	16101559	56
chr5	16107076	34
chr5	16116267	60
chr5	16123504	29
chr5	16128043	42
chr5	16136652	24
chr5	16142230	52
chr5	16148905	70
chr5	16150454	38
chr5	16156910	67
chr5	16159954	53
chr5	16163389	42
chr5	16169236	59
chr5	16170770	42
chr5	16174085	31
chr5	16175545	34
chr5	16176254	36
chr5	16183095	26
chr5	16183468	27
chr5	16188333	23
chr5	16201363	44
chr5	16203858	54
chr5	16205230	45
chr5	16209101	55
chr5	16210955	34
chr5	16214798	29
chr5	16215945	36
chr5	16216462	25
chr5	16222709	112
chr5	16227113	49
chr5	16229336	57
chr5	16236101	61
chr5	16240872	52
chr5	16242699	60
chr5	16243613	37
chr5	16245833	66
chr5	16249076	41
chr5	16251609	34
chr5	16254654	44
chr5	16256827	37
chr5	16264276	45
chr5	16268704	37
chr5	16274268	45
chr5	16279055	40
chr5	16284932	35
chr5	16290907	33
chr5	16291273	68
chr5	16292518	66
chr5	16310406	72
chr5	16312505	42
chr5	16314663	47
chr5	16318947	48
chr5	16326545	36
chr5	16326883	38
chr5	16335425	47
chr5	16336441	71
chr5	16342834	39
chr5	16346585	46
chr5	16351170	31
chr5	16353213	38
chr5	16355445	47
chr5	16362861	35
chr5	16363440	70
chr5	16364465	54
chr5	16367301	37
chr5	16371393	31
chr5	16376995	43
chr5	16383878	39
chr5	16388926	44
chr5	16391642	48
chr5	16392453	51
chr5	16399296	57
chr5	16400482	42
chr5	16412472	41
chr5	16413825	39
chr5	16416962	46
chr5	16419032	39
chr5	16424937	46
chr5	16429352	30
chr5	16430244	39
chr5	16431753	55
chr5	16439055	29
chr5	16444035	54
chr5	16445771	44
chr5	16451962	41
chr5	16452871	29
chr5	16453583	46
chr5	16454594	37
chr5	16464790	64
chr5	16472680	41
chr5	16475826	66
chr5	16476905	65
chr5	16483349	33
chr5	16488782	46
chr5	16491284	42
chr5	16494239	46
chr5	16511641	77
chr5	16514417	64
chr5	16516903	55
chr5	16523211	29
chr5	16524887	47
chr5	16536918	67
chr5	16541270	41
chr5	16546275	40
chr5	16552111	41
chr5	16555238	59
chr5	16558742	30
chr5	16569157	33
chr5	16572149	44
chr5	16577337	32
chr5	16591512	54
chr5	16598140	44
chr5	16599810	47
chr5	16603158	32
chr5	16606846	30
chr5	16607788	26
chr5	16609595	37
chr5	16618589	29
chr5	16622207	59
chr5	16633518	142
chr5	16643273	34
chr5	16644327	67
chr5	16649917	61
chr5	16651365	38
chr5	16652086	36
chr5	16655152	48
chr5	16655950	45
chr5	16663426	34
chr5	16674903	30
chr5	16675455	26
chr5	16676798	33
chr5	16679555	31
chr5	16680574	50
chr5	16684105	28
chr5	16684510	49
chr5	16691944	51
chr5	16694065	39
chr5	16695398	37
chr5	16696942	33
chr5	16703222	35
chr5	16707793	34
chr5	16717626	44
chr5	16723359	66
chr5	16723846	54
chr5	16726559	66
chr5	16731769	47
chr5	16737613	38
chr5	16743845	32
chr5	16745646	30
chr5	16747889	63
chr5	16750994	25
chr5	16763290	49
chr5	16766301	40
chr5	16767574	37
chr5	16767984	37
chr5	16780926	36
chr5	16783660	48
chr5	16785329	43
chr5	16785816	59
chr5	16794662	39
chr5	16798647	40
chr5	16809758	31
chr5	16815659	35
chr5	16816138	40
chr5	16822157	51
chr5	16830215	44
chr5	16832961	53
chr5	16838466	43
chr5	16843698	38
chr5	16857008	43
chr5	16857324	30
chr5	16857948	44
chr5	16867842	41
chr5	16870742	38
chr5	16878611	40
chr5	16881557	50
chr5	16887510	64
chr5	16892869	31
chr5	16898361	50
chr5	16902944	40
chr5	16903377	58
chr5	16910444	38
chr5	16916600	34
chr5	16921044	42
chr5	16924254	49
chr5	16926503	83
chr5	16933121	67
chr5	16940179	47
chr5	16942393	71
chr5	16944530	39
chr5	16948867	57
chr5	16949471	39
chr5	16953140	41
chr5	16954244	38
chr5	16969964	65
chr5	16971804	45
chr5	16972786	38
chr5	16973760	57
chr5	16976675	32
chr5	16996569	31
chr5	16997313	31
chr5	17004057	52
chr5	17004616	63
chr5	17009016	46
chr5	17009352	61
chr5	17016189	33
chr5	17020417	61
chr5	17023044	43
chr5	17025803	103
chr5	17037052	37
chr5	17040135	38
chr5	17044297	38
chr5	17045640	62
chr5	17063510	50
chr5	17066024	55
chr5	17070370	32
chr5	17077852	44
chr5	17078865	38
chr5	17086063	36
chr5	17086786	89
chr5	17091890	42
chr5	17099168	53
chr5	17103864	32
chr5	17107164	48
chr5	17116873	49
chr5	17122278	26
chr5	17125381	28
chr5	17130365	39
chr5	17131965	41
chr5	17133000	184
chr5	17146623	52
chr5	17147000	65
chr5	17164685	28
chr5	17166277	54
chr5	17174351	32
chr5	17175330	54
chr5	17179810	37
chr5	17180501	32
chr5	17186012	31
chr5	17191718	49
chr5	17195411	43
chr5	17197188	45
chr5	17197807	55
chr5	17207283	45
chr5	17209961	28
chr5	17223602	42
chr5	17231537	55
chr5	17249983	38
chr5	17259143	33
chr5	17261619	47
chr5	17262591	51
chr5	17274461	38
chr5	17275301	40
chr5	17276118	35
chr5	17276895	56
chr5	17282903	59
chr5	17285119	45
chr5	17285785	46
chr5	17297595	62
chr5	17300805	38
chr5	17305422	34
chr5	17313790	54
chr5	17316775	29
chr5	17328017	184
chr5	17339606	55
chr5	17343397	42
chr5	17345446	48
chr5	17347490	63
chr5	17349681	55
chr5	17350207	51
chr5	17368200	45
chr5	17368526	35
chr5	17369191	32
chr5	17369691	43
chr5	17374846	35
chr5	17378614	32
chr5	17379828	31
chr5	17385275	30
chr5	17392283	42
chr5	17399590	31
chr5	17401488	27
chr5	17417657	32
chr5	17431959	26
chr5	17432779	50
chr5	17433241	40
chr5	17448413	36
chr5	17449965	43
chr5	17454115	35
chr5	17454983	32
chr5	17472700	39
chr5	17477958	35
chr5	17480002	47
chr5	17482160	38
chr5	17489439	47
chr5	17492730	37
chr5	17498957	39
chr5	17499571	54
chr5	17518226	31
chr5	17521556	47
chr5	17525616	41
chr5	17527241	37
chr5	17535812	28
chr5	17543614	44
chr5	17544332	50
chr5	17544655	44
chr5	17547539	43
chr5	17561917	34
chr5	17562413	37
chr5	17563427	38
chr5	17579930	61
chr5	17581125	53
chr5	17581914	37
chr5	17587159	46
chr5	17596139	40
chr5	17601799	37
chr5	17605960	27
chr5	17612187	45
chr5	17627399	38
chr5	17628028	50
chr5	17633615	45
chr5	17634667	37
chr5	17646984	47
chr5	17652420	46
chr5	17656075	62
chr5	17659145	35
chr5	17665864	38
chr5	17672726	45
chr5	17681474	37
chr5	17693820	59
chr5	17699043	40
chr5	17703431	30
chr5	17708451	33
chr5	17710282	44
chr5	17719323	36
chr5	17719875	66
chr5	17729414	63
chr5	17730949	89
chr5	17733698	38
chr5	17734394	36
chr5	17739409	56
chr5	17742737	31
chr5	17749561	48
chr5	17754417	30
chr5	17757103	47
chr5	17760323	39
chr5	17761540	44
chr5	17761898	34
chr5	17762976	41
chr5	17766674	41
chr5	17767245	61
chr5	17769017	33
chr5	17769720	37
chr5	17778841	56
chr5	17784995	40
chr5	17786020	37
chr5	17787195	64
chr5	17795185	32
chr5	17797098	42
chr5	17805261	26
chr5	17807423	37
chr5	17823390	55
chr5	17828511	39
chr5	17829569	57
chr5	17831073	37
chr5	17834222	57
chr5	17843006	36
chr5	17850032	37
chr5	17854215	31
chr5	17857824	50
chr5	17860770	35
chr5	17867696	33
chr5	17881821	34
chr5	17882409	43
chr5	17896710	34
chr5	17897767	42
chr5	17902387	53
chr5	17903986	69
chr5	17905214	45
chr5	17909452	49
chr5	17912753	41
chr5	17914034	62
chr5	17915698	48
chr5	17921725	37
chr5	17926774	38
chr5	17927146	43
chr5	17927727	42
chr5	17930062	45
chr5	17935108	40
chr5	17936488	30
chr5	17936909	42
chr5	17939991	39
chr5	17942387	41
chr5	17943510	46
chr5	17946277	48
chr5	17953050	41
chr5	17956200	39
chr5	17960723	47
chr5	17962506	54
chr5	17963856	56
chr5	17965617	51
chr5	17966261	54
chr5	17971253	36
chr5	17976546	51
chr5	17977707	59
chr5	17983081	58
chr5	18017945	29
chr5	18021867	27
chr5	18031131	126
chr5	18031751	39
chr5	18032454	71
chr5	18032754	46
chr5	18033239	46
chr5	18034555	38
chr5	18038348	40
chr5	18050026	34
chr5	18051974	31
chr5	18052777	34
chr5	18057484	48
chr5	18057979	43
chr5	18058513	45
chr5	18063468	37
chr5	18064153	30
chr5	18065657	23
chr5	18067515	37
chr5	18080308	55
chr5	18095275	42
chr5	18095943	25
chr5	18096774	29
chr5	18098595	45
chr5	18100235	50
chr5	18102818	35
chr5	18108340	35
chr5	18111402	34
chr5	18123086	34
chr5	18141705	26
chr5	18145129	29
chr5	18152679	48
chr5	18156435	75
chr5	18161509	44
chr5	18162365	30
chr5	18164165	48
chr5	18168931	56
chr5	18179386	42
chr5	18183928	36
chr5	18192613	32
chr5	18194327	29
chr5	18200332	32
chr5	18201866	59
chr5	18204090	31
chr5	18208401	35
chr5	18211244	34
chr5	18217129	28
chr5	18230418	34
chr5	18231391	37
chr5	18245209	61
chr5	18263198	31
chr5	18273648	27
chr5	18274124	53
chr5	18281847	36
chr5	18282290	33
chr5	18283078	29
chr5	18317652	40
chr5	18320985	72
chr5	18322293	45
chr5	18324729	36
chr5	18328243	41
chr5	18331889	36
chr5	18332876	49
chr5	18338198	37
chr5	18338610	50
chr5	18340468	58
chr5	18348697	45
chr5	18358371	31
chr5	18366557	37
chr5	18374876	69
chr5	18377830	66
chr5	18379093	49
chr5	18381641	41
chr5	18385953	38
chr5	18386323	32
chr5	18392590	59
chr5	18402427	43
chr5	18404328	40
chr5	18411228	33
chr5	18412314	39
chr5	18418473	38
chr5	18422768	35
chr5	18429734	35
chr5	18434240	34
chr5	18442411	40
chr5	18445197	47
chr5	18450831	44
chr5	18456997	35
chr5	18458266	38
chr5	18458898	50
chr5	18466222	43
chr5	18471497	40
chr5	18472068	39
chr5	18478836	46
chr5	18480009	54
chr5	18480885	50
chr5	18483040	51
chr5	18487681	60
chr5	18504835	33
chr5	18506829	28
chr5	18512289	44
chr5	18514148	53
chr5	18516281	39
chr5	18520910	35
chr5	18526523	49
chr5	18530736	30
chr5	18542350	62
chr5	18543070	29
chr5	18544045	32
chr5	18544551	58
chr5	18549078	38
chr5	18553763	28
chr5	18558466	41
chr5	18565251	43
chr5	18570891	68
chr5	18580119	46
chr5	18583573	56
chr5	18587589	33
chr5	18588462	39
chr5	18597049	35
chr5	18599726	39
chr5	18611214	58
chr5	18614279	44
chr5	18617094	49
chr5	18617734	45
chr5	18620923	43
chr5	18628835	55
chr5	18633607	42
chr5	18640300	37
chr5	18646048	53
chr5	18647933	50
chr5	18657611	40
chr5	18666860	31
chr5	18667422	32
chr5	18678061	48
chr5	18678729	37
chr5	18684474	33
chr5	18694029	33
chr5	18695589	30
chr5	18706424	34
chr5	18714916	67
chr5	18715944	36
chr5	18716286	63
chr5	18721017	39
chr5	18721406	34
chr5	18726142	67
chr5	18727709	44
chr5	18730158	59
chr5	18739410	29
chr5	18741850	67
chr5	18743404	35
chr5	18750579	31
chr5	18754393	46
chr5	18755106	56
chr5	18759743	70
chr5	18764016	34
chr5	18775966	42
chr5	18781551	57
chr5	18783748	47
chr5	18793373	42
chr5	18794167	40
chr5	18795782	43
chr5	18797240	41
chr5	18798326	38
chr5	18799363	54
chr5	18808017	36
chr5	18815284	27
chr5	18820515	58
chr5	18821018	39
chr5	18828888	36
chr5	18829255	43
chr5	18829771	74
chr5	18831156	62
chr5	18837358	43
chr5	18838346	34
chr5	18843156	39
chr5	18844638	53
chr5	18847828	61
chr5	18852048	40
chr5	18852841	42
chr5	18877151	51
chr5	18878364	59
chr5	18881341	46
chr5	18882178	39
chr5	18885709	24
chr5	18887042	36
chr5	18887858	28
chr5	18888815	33
chr5	18891613	25
chr5	18892091	26
chr5	18898860	25
chr5	18905983	41
chr5	18906891	31
chr5	18907320	30
chr5	18918146	43
chr5	18924855	40
chr5	18931511	58
chr5	18936917	55
chr5	18939206	48
chr5	18946999	50
chr5	18950687	34
chr5	18951485	51
chr5	18951948	52
chr5	18953190	57
chr5	18956893	48
chr5	18965590	42
chr5	18968844	64
chr5	18970813	33
chr5	18975644	44
chr5	18981447	45
chr5	18982026	65
chr5	18989020	41
chr5	18990820	66
chr5	18994431	37
chr5	18995670	41
chr5	19007904	27
chr5	19009457	41
chr5	19010302	47
chr5	19015963	52
chr5	19018298	43
chr5	19024090	48
chr5	19025694	36
chr5	19027004	55
chr5	19029227	42
chr5	19042923	31
chr5	19043769	54
chr5	19049579	53
chr5	19051105	47
chr5	19055166	40
chr5	19056206	47
chr5	19057852	46
chr5	19059434	53
chr5	19060022	37
chr5	19066242	62
chr5	19068163	66
chr5	19078194	42
chr5	19079048	59
chr5	19080351	40
chr5	19083863	74
chr5	19086131	45
chr5	19088184	63
chr5	19097658	73
chr5	19105422	58
chr5	19112341	27
chr5	19118503	33
chr5	19123763	52
chr5	19126779	57
chr5	19128502	31
chr5	19130631	38
chr5	19132407	36
chr5	19140304	51
chr5	19150349	35
chr5	19151136	34
chr5	19160539	32
chr5	19169522	39
chr5	19170459	58
chr5	19189624	41
chr5	19195406	127
chr5	19201261	38
chr5	19204213	51
chr5	19207618	36
chr5	19211297	47
chr5	19212407	37
chr5	19214008	35
chr5	19217732	44
chr5	19231358	22
chr5	19232314	34
chr5	19235086	24
chr5	19265538	30
chr5	19280827	77
chr5	19281742	138
chr5	19289505	71
chr5	19292670	35
chr5	19294367	37
chr5	19305158	66
chr5	19307500	36
chr5	19308142	53
chr5	19313455	45
chr5	19315858	42
chr5	19320300	56
chr5	19322377	37
chr5	19326646	54
chr5	19332781	23
chr5	19337951	40
chr5	19339282	33
chr5	19340429	33
chr5	19341282	37
chr5	19349175	55
chr5	19350108	55
chr5	19350858	34
chr5	19355183	33
chr5	19364464	56
chr5	19369363	43
chr5	19383605	32
chr5	19385790	36
chr5	19389495	43
chr5	19402780	57
chr5	19413979	72
chr5	19418702	35
chr5	19420268	38
chr5	19440643	64
chr5	19448491	32
chr5	19451413	59
chr5	19455122	38
chr5	19462798	59
chr5	19464461	26
chr5	19469920	27
chr5	19471585	25
chr5	19472645	30
chr5	19474169	32
chr5	19486098	157
chr5	19492097	42
chr5	19493458	25
chr5	19497554	24
chr5	19502571	57
chr5	19503900	70
chr5	19509314	53
chr5	19512635	46
chr5	19514296	37
chr5	19518571	40
chr5	19520531	40
chr5	19521572	46
chr5	19522608	55
chr5	19524214	39
chr5	19526102	42
chr5	19534158	37
chr5	19536304	33
chr5	19541084	58
chr5	19555000	26
chr5	19555991	42
chr5	19558987	42
chr5	19564564	33
chr5	19568403	42
chr5	19571637	44
chr5	19578666	41
chr5	19584061	35
chr5	19590234	48
chr5	19592999	46
chr5	19593784	39
chr5	19598051	60
chr5	19601713	49
chr5	19604951	72
chr5	19607953	48
chr5	19612389	37
chr5	19620756	41
chr5	19621915	46
chr5	19625085	46
chr5	19626919	52
chr5	19633798	28
chr5	19634301	89
chr5	19636453	36
chr5	19639260	38
chr5	19651680	55
chr5	19652881	72
chr5	19654332	36
chr5	19656345	44
chr5	19658370	45
chr5	19666380	42
chr5	19675852	34
chr5	19677075	41
chr5	19677457	41
chr5	19684704	32
chr5	19690272	42
chr5	19695807	42
chr5	19702941	34
chr5	19705563	69
chr5	19713231	32
chr5	19723764	35
chr5	19724230	37
chr5	19724931	74
chr5	19730469	46
chr5	19732542	34
chr5	19743810	38
chr5	19744366	73
chr5	19749832	45
chr5	19755569	54
chr5	19756472	38
chr5	19762928	53
chr5	19767214	35
chr5	19771866	31
chr5	19778099	43
chr5	19785993	35
chr5	19795277	53
chr5	19799404	41
chr5	19802599	38
chr5	19806874	44
chr5	19807613	41
chr5	19814820	45
chr5	19815316	38
chr5	19816611	41
chr5	19825539	28
chr5	19836381	39
chr5	19847100	45
chr5	19849727	38
chr5	19859113	35
chr5	19861101	30
chr5	19870230	29
chr5	19874715	33
chr5	19879823	62
chr5	19882229	52
chr5	19882820	38
chr5	19886615	33
chr5	19894323	54
chr5	19903680	63
chr5	19904207	28
chr5	19906539	34
chr5	19909352	37
chr5	19920899	53
chr5	19922737	46
chr5	19924335	55
chr5	19936433	32
chr5	19942630	27
chr5	19947314	31
chr5	19948892	39
chr5	19953464	52
chr5	19957076	33
chr5	19963349	58
chr5	19963836	51
chr5	19966141	42
chr5	19978946	35
chr5	19979570	66
chr5	19998525	28
chr5	20001824	38
chr5	20007857	38
chr5	20015699	43
chr5	20021105	38
chr5	20025712	40
chr5	20027560	45
chr5	20028794	38
chr5	20033575	26
chr5	20035292	26
chr5	20035937	32
chr5	20042927	24
chr5	20044481	24
chr5	20046975	32
chr5	20052984	80
chr5	20053562	60
chr5	20060088	43
chr5	20060970	40
chr5	20069291	33
chr5	20071027	31
chr5	20074079	37
chr5	20080527	51
chr5	20082493	43
chr5	20086969	34
chr5	20091172	129
chr5	20093866	48
chr5	20098918	40
chr5	20103246	49
chr5	20109760	34
chr5	20116868	38
chr5	20119087	70
chr5	20121684	54
chr5	20122380	37
chr5	20124780	34
chr5	20130875	33
chr5	20134063	40
chr5	20142880	40
chr5	20155083	32
chr5	20156159	50
chr5	20161772	59
chr5	20165495	51
chr5	20166350	38
chr5	20171760	54
chr5	20177519	50
chr5	20178545	68
chr5	20186428	30
chr5	20188533	28
chr5	20192104	42
chr5	20194828	50
chr5	20211619	47
chr5	20216835	37
chr5	20218591	34
chr5	20219028	37
chr5	20219550	45
chr5	20222250	33
chr5	20228410	24
chr5	20244068	43
chr5	20246635	35
chr5	20247054	38
chr5	20250565	33
chr5	20257354	39
chr5	20266731	48
chr5	20271522	30
chr5	20280409	28
chr5	20290354	33
chr5	20290912	35
chr5	20297707	33
chr5	20299630	43
chr5	20301471	34
chr5	20302638	38
chr5	20309651	51
chr5	20318343	36
chr5	20320012	33
chr5	20323181	32
chr5	20329527	52
chr5	20331470	49
chr5	20340024	49
chr5	20346547	37
chr5	20347113	40
chr5	20351523	41
chr5	20355777	32
chr5	20360550	41
chr5	20385335	51
chr5	20391353	67
chr5	20402227	41
chr5	20407791	57
chr5	20408932	48
chr5	20409250	34
chr5	20411046	43
chr5	20417984	58
chr5	20424911	41
chr5	20430586	60
chr5	20432281	56
chr5	20432923	46
chr5	20435668	38
chr5	20439659	35
chr5	20440831	35
chr5	20444402	49
chr5	20450629	53
chr5	20454405	45
chr5	20460309	38
chr5	20462528	55
chr5	20463738	75
chr5	20470405	41
chr5	20472461	60
chr5	20475856	38
chr5	20481171	35
chr5	20485672	68
chr5	20487052	25
chr5	20491761	33
chr5	20492230	35
chr5	20504858	54
chr5	20506600	37
chr5	20513418	50
chr5	20521012	42
chr5	20521740	42
chr5	20522932	42
chr5	20534733	60
chr5	20542179	34
chr5	20543137	42
chr5	20547591	52
chr5	20552195	55
chr5	20554292	49
chr5	20569192	32
chr5	20573350	30
chr5	20577965	30
chr5	20578606	30
chr5	20579190	48
chr5	20584298	32
chr5	20586369	37
chr5	20590128	62
chr5	20592007	41
chr5	20601280	32
chr5	20610468	35
chr5	20612398	39
chr5	20613281	38
chr5	20619233	48
chr5	20620401	63
chr5	20623491	35
chr5	20625108	53
chr5	20629620	61
chr5	20630728	55
chr5	20633080	43
chr5	20634858	62
chr5	20636942	63
chr5	20638579	37
chr5	20641668	35
