chr	abs_summit	pileup
chr5	5658129	34
chr5	5663279	21
chr5	5665083	18
chr5	5669451	24
chr5	5670688	45
chr5	5672079	48
chr5	5674107	16
chr5	5674737	33
chr5	5682407	21
chr5	5687027	37
chr5	5689298	31
chr5	5692915	22
chr5	5700780	48
chr5	5705886	19
chr5	5707159	16
chr5	5713919	19
chr5	5720580	16
chr5	5723532	47
chr5	5726970	26
chr5	5728412	24
chr5	5731574	26
chr5	5746565	28
chr5	5746907	27
chr5	5749415	30
chr5	5750634	20
chr5	5766077	20
chr5	5782110	41
chr5	5784671	23
chr5	5784978	22
chr5	5786114	17
chr5	5792355	18
chr5	5793161	17
chr5	5793628	17
chr5	5794551	17
chr5	5804851	22
chr5	5805991	51
chr5	5809425	43
chr5	5815907	32
chr5	5816784	21
chr5	5817128	18
chr5	5820790	47
chr5	5825873	26
chr5	5832464	19
chr5	5834890	60
chr5	5842030	46
chr5	5843340	26
chr5	5843895	37
chr5	5845130	30
chr5	5845519	26
chr5	5846654	65
chr5	5858584	35
chr5	5867275	20
chr5	5870012	27
chr5	5871798	24
chr5	5878715	27
chr5	5880156	22
chr5	5885956	15
chr5	5890379	19
chr5	5891345	20
chr5	5892177	26
chr5	5897919	25
chr5	5898695	47
chr5	5899697	15
chr5	5912029	13
chr5	5913794	22
chr5	5919198	54
chr5	5920493	35
chr5	5921835	22
chr5	5928025	26
chr5	5928980	45
chr5	5929609	41
chr5	5930610	19
chr5	5936970	23
chr5	5939292	13
chr5	5940754	12
chr5	5952886	14
chr5	5955027	11
chr5	5957967	17
chr5	5961444	46
chr5	5964939	19
chr5	5967766	21
chr5	5969174	18
chr5	5971483	20
chr5	5991911	21
chr5	6000992	21
chr5	6005035	53
chr5	6005821	37
chr5	6011041	31
chr5	6016499	15
chr5	6021414	15
chr5	6029114	22
chr5	6037475	26
chr5	6039135	33
chr5	6045430	18
chr5	6046216	27
chr5	6053047	26
chr5	6058056	27
chr5	6059682	25
chr5	6061454	20
chr5	6065016	18
chr5	6075046	26
chr5	6077764	19
chr5	6084410	19
chr5	6085451	51
chr5	6089216	28
chr5	6090497	31
chr5	6092429	16
chr5	6093312	43
chr5	6095023	14
chr5	6100995	18
chr5	6105549	33
chr5	6106823	32
chr5	6107261	20
chr5	6111783	18
chr5	6116003	25
chr5	6118900	33
chr5	6119995	44
chr5	6121153	29
chr5	6124924	19
chr5	6129244	30
chr5	6130870	53
chr5	6142964	29
chr5	6143751	24
chr5	6147024	44
chr5	6150825	16
chr5	6155293	22
chr5	6157245	14
chr5	6157850	34
chr5	6160429	29
chr5	6163831	34
chr5	6165553	19
chr5	6165958	23
chr5	6172608	33
chr5	6173099	35
chr5	6189629	23
chr5	6192523	21
chr5	6193196	36
chr5	6195819	26
chr5	6197370	20
chr5	6203533	24
chr5	6209640	21
chr5	6210840	28
chr5	6213074	31
chr5	6216611	50
chr5	6217054	41
chr5	6219546	17
chr5	6226707	28
chr5	6227388	41
chr5	6227795	18
chr5	6233714	28
chr5	6235920	19
chr5	6242871	38
chr5	6248036	17
chr5	6254465	17
chr5	6255931	48
chr5	6260179	43
chr5	6267063	22
chr5	6268118	22
chr5	6270297	41
chr5	6273189	46
chr5	6275105	23
chr5	6277183	20
chr5	6283727	38
chr5	6284992	36
chr5	6286370	46
chr5	6287251	26
chr5	6292484	15
chr5	6293594	15
chr5	6306341	20
chr5	6308652	13
chr5	6310126	14
chr5	6310918	39
chr5	6316065	25
chr5	6320731	22
chr5	6323793	22
chr5	6325434	19
chr5	6336378	23
chr5	6336672	39
chr5	6337450	41
chr5	6340833	42
chr5	6342973	153
chr5	6349143	32
chr5	6349680	18
chr5	6359960	20
chr5	6360733	36
chr5	6361520	22
chr5	6369734	25
chr5	6374916	15
chr5	6376029	11
chr5	6379134	19
chr5	6388167	20
chr5	6389512	18
chr5	6391363	25
chr5	6397966	18
chr5	6405474	32
chr5	6410696	30
chr5	6418322	42
chr5	6418954	37
chr5	6420302	20
chr5	6422536	21
chr5	6423053	28
chr5	6428123	34
chr5	6429908	20
chr5	6437345	38
chr5	6438192	21
chr5	6440408	18
chr5	6442088	18
chr5	6445146	32
chr5	6449476	33
chr5	6454079	29
chr5	6455170	26
chr5	6456056	35
chr5	6460766	35
chr5	6472096	34
chr5	6472551	25
chr5	6473315	28
chr5	6474772	40
chr5	6478336	16
chr5	6478948	58
chr5	6488926	16
chr5	6489770	16
chr5	6494244	41
chr5	6495669	21
chr5	6498811	19
chr5	6509505	23
chr5	6513977	32
chr5	6514830	24
chr5	6518503	22
chr5	6520161	37
chr5	6522101	38
chr5	6524110	19
chr5	6524602	27
chr5	6529174	23
chr5	6530431	17
chr5	6533601	35
chr5	6538182	33
chr5	6540253	31
chr5	6544435	44
chr5	6548967	56
chr5	6552090	20
chr5	6553280	42
chr5	6558990	30
chr5	6561626	25
chr5	6566411	25
chr5	6569162	26
chr5	6570500	18
chr5	6576075	37
chr5	6577314	40
chr5	6579736	25
chr5	6581553	15
chr5	6582068	18
chr5	6583183	39
chr5	6597883	21
chr5	6599298	32
chr5	6600455	36
chr5	6600992	30
chr5	6607244	30
chr5	6610700	18
chr5	6614999	33
chr5	6618188	97
chr5	6626313	22
chr5	6638586	141
chr5	6644620	20
chr5	6648827	18
chr5	6653347	10
chr5	6658874	13
chr5	6664769	29
chr5	6670855	47
chr5	6671725	26
chr5	6675419	31
chr5	6676966	20
chr5	6681815	32
chr5	6683901	17
chr5	6695902	11
chr5	6697974	18
chr5	6702441	35
chr5	6705503	17
chr5	6712777	16
chr5	6718382	24
chr5	6719514	30
chr5	6724772	21
chr5	6730328	25
chr5	6755340	27
chr5	6756167	18
chr5	6766093	31
chr5	6767624	28
chr5	6771668	20
chr5	6773552	21
chr5	6774962	23
chr5	6777242	21
chr5	6779276	18
chr5	6800444	31
chr5	6810209	15
chr5	6811256	42
chr5	6824708	27
chr5	6825495	20
chr5	6825865	22
chr5	6827578	20
chr5	6834760	20
chr5	6838297	22
chr5	6839089	43
chr5	6840172	43
chr5	6846444	31
chr5	6847512	31
chr5	6848716	28
chr5	6854813	17
chr5	6856117	23
chr5	6860318	14
chr5	6860903	18
chr5	6871682	12
chr5	6875946	21
chr5	6877347	29
chr5	6878147	29
chr5	6882507	23
chr5	6885150	34
chr5	6886307	17
chr5	6891714	25
chr5	6893282	49
chr5	6894676	39
chr5	6895594	36
chr5	6897275	32
chr5	6903922	15
chr5	6907151	19
chr5	6914060	24
chr5	6915339	44
chr5	6919161	23
chr5	6922569	16
chr5	6925896	40
chr5	6929615	32
chr5	6931842	18
chr5	6936352	18
chr5	6942423	19
chr5	6951345	50
chr5	6961104	26
chr5	6964663	29
chr5	6968265	18
chr5	6971018	17
chr5	6975818	27
chr5	6981049	27
chr5	6983164	29
chr5	6986330	23
chr5	6991938	31
chr5	6993496	21
chr5	6994287	25
chr5	6997926	31
chr5	7000988	29
chr5	7005345	20
chr5	7013094	24
chr5	7013670	26
chr5	7015295	47
chr5	7018847	47
chr5	7020957	39
chr5	7023618	38
chr5	7026573	39
chr5	7028340	37
chr5	7029819	26
chr5	7030947	35
chr5	7033231	26
chr5	7038176	42
chr5	7041112	19
chr5	7048726	14
chr5	7050374	13
chr5	7054161	13
chr5	7063882	20
chr5	7067260	51
chr5	7074272	30
chr5	7074789	61
chr5	7075427	21
chr5	7080728	14
chr5	7081922	25
chr5	7084144	18
chr5	7090012	41
chr5	7091320	21
chr5	7093643	33
chr5	7100664	23
chr5	7102657	42
chr5	7103780	21
chr5	7107347	45
chr5	7108461	33
chr5	7110315	26
chr5	7114449	31
chr5	7115152	18
chr5	7119501	17
chr5	7123530	15
chr5	7146729	50
chr5	7150689	40
chr5	7152606	22
chr5	7155714	23
chr5	7157590	12
chr5	7162990	24
chr5	7165216	23
chr5	7169035	37
chr5	7174523	30
chr5	7175056	17
chr5	7183342	25
chr5	7184231	47
chr5	7189665	28
chr5	7193175	22
chr5	7197255	65
chr5	7204416	22
chr5	7205671	26
chr5	7217985	16
chr5	7223808	22
chr5	7224253	22
chr5	7229330	32
chr5	7232360	29
chr5	7238945	24
chr5	7248898	31
chr5	7250527	16
chr5	7251202	19
chr5	7252256	22
chr5	7253653	50
chr5	7257458	21
chr5	7264531	24
chr5	7269734	26
chr5	7270240	34
chr5	7274613	15
chr5	7295632	26
chr5	7303936	19
chr5	7312950	40
chr5	7313725	16
chr5	7313987	19
chr5	7320690	22
chr5	7323291	45
chr5	7325213	39
chr5	7325726	28
chr5	7326044	36
chr5	7328652	27
chr5	7329366	39
chr5	7340514	19
chr5	7341210	15
chr5	7343411	19
chr5	7347005	15
chr5	7348562	13
chr5	7361649	33
chr5	7363816	26
chr5	7371246	25
chr5	7372355	22
chr5	7375131	19
chr5	7378966	48
chr5	7380467	33
chr5	7387288	18
chr5	7401962	38
chr5	7402461	21
chr5	7407425	17
chr5	7412245	41
chr5	7428094	25
chr5	7430619	48
chr5	7431193	21
chr5	7433933	25
chr5	7437324	25
chr5	7439159	18
chr5	7444248	25
chr5	7448585	22
chr5	7459627	16
chr5	7461975	24
chr5	7467221	29
chr5	7469142	48
chr5	7471572	22
chr5	7475691	19
chr5	7481727	22
chr5	7482364	23
chr5	7484357	21
chr5	7485728	25
chr5	7493427	31
chr5	7498522	34
chr5	7499858	36
chr5	7507436	22
chr5	7507917	30
chr5	7512521	39
chr5	7519411	15
chr5	7527383	31
chr5	7530118	16
chr5	7532974	18
chr5	7534166	35
chr5	7538329	18
chr5	7551661	34
chr5	7553897	23
chr5	7554531	18
chr5	7555209	35
chr5	7562524	17
chr5	7563123	42
chr5	7564067	30
chr5	7571671	45
chr5	7574194	24
chr5	7576627	48
chr5	7582427	50
chr5	7585181	23
chr5	7588190	16
chr5	7589738	25
chr5	7598032	22
chr5	7600667	24
chr5	7601582	19
chr5	7604925	26
chr5	7609751	16
chr5	7611340	16
chr5	7617262	20
chr5	7620918	32
chr5	7622757	25
chr5	7623198	20
chr5	7623720	25
chr5	7628529	18
chr5	7634175	24
chr5	7640511	14
chr5	7640904	90
chr5	7661650	16
chr5	7667089	38
chr5	7669737	24
chr5	7672994	22
chr5	7674101	36
chr5	7676128	16
chr5	7681233	52
chr5	7681919	24
chr5	7682826	21
chr5	7684767	35
chr5	7685351	26
chr5	7691905	14
chr5	7693583	17
chr5	7700152	18
chr5	7701282	18
chr5	7707087	29
chr5	7714320	16
chr5	7716500	22
chr5	7721343	21
chr5	7724663	24
chr5	7732972	44
chr5	7733864	41
chr5	7735075	17
chr5	7741692	33
chr5	7763140	14
chr5	7763744	37
chr5	7766650	20
chr5	7771267	19
chr5	7782855	22
chr5	7784541	13
chr5	7790671	23
chr5	7792350	15
chr5	7792815	16
chr5	7796258	16
chr5	7803478	18
chr5	7806632	14
chr5	7807682	37
chr5	7816657	42
chr5	7817675	32
chr5	7818418	20
chr5	7818819	32
chr5	7819920	21
chr5	7826402	55
chr5	7827915	32
chr5	7829243	54
chr5	7834838	25
chr5	7837760	25
chr5	7838267	16
chr5	7853346	15
chr5	7855155	15
chr5	7855814	13
chr5	7857983	15
chr5	7861115	13
chr5	7861791	13
chr5	7862852	16
chr5	7869388	54
chr5	7872665	115
chr5	7873375	40
chr5	7881243	17
chr5	7882776	17
chr5	7889621	18
chr5	7890612	36
chr5	7892404	13
chr5	7893151	17
chr5	7908723	46
chr5	7922817	17
chr5	7966120	15
chr5	7967318	21
chr5	7986470	17
chr5	7987862	12
chr5	7990572	14
chr5	7991767	33
chr5	8006536	12
chr5	8010199	21
chr5	8012414	51
chr5	8013181	43
chr5	8014847	37
chr5	8017247	30
chr5	8023918	32
chr5	8027677	17
chr5	8031158	48
chr5	8033091	17
chr5	8035251	26
chr5	8039920	16
chr5	8040331	21
chr5	8043208	41
chr5	8045803	17
chr5	8049867	26
chr5	8050977	31
chr5	8055553	20
chr5	8058763	30
chr5	8061347	31
chr5	8065839	61
chr5	8070703	28
chr5	8076388	26
chr5	8082252	31
chr5	8088889	18
chr5	8092373	20
chr5	8096645	36
chr5	8099396	23
chr5	8102079	17
chr5	8103125	31
chr5	8104998	23
chr5	8112369	44
chr5	8114286	17
chr5	8114512	14
chr5	8121518	17
chr5	8123327	13
chr5	8126871	20
chr5	8129375	19
chr5	8131936	17
chr5	8133366	29
chr5	8134347	33
chr5	8144533	17
chr5	8154435	24
chr5	8158193	29
chr5	8162509	17
chr5	8167172	18
chr5	8173979	14
chr5	8174924	67
chr5	8178510	17
chr5	8181174	38
chr5	8184868	50
chr5	8185665	50
chr5	8195336	19
chr5	8195722	22
chr5	8197504	30
chr5	8200848	18
chr5	8203517	29
chr5	8204280	32
chr5	8208155	14
chr5	8209057	14
chr5	8212868	20
chr5	8218249	22
chr5	8219792	32
chr5	8224054	25
chr5	8226168	19
chr5	8235332	19
chr5	8240242	37
chr5	8241419	18
chr5	8242087	15
chr5	8252605	17
chr5	8253819	21
chr5	8257793	34
chr5	8262844	28
chr5	8263777	25
chr5	8266296	46
chr5	8271323	30
chr5	8272527	32
chr5	8273759	45
chr5	8279106	33
chr5	8280199	51
chr5	8290729	21
chr5	8291529	34
chr5	8297490	20
chr5	8301837	37
chr5	8302680	21
chr5	8303318	37
chr5	8309464	19
chr5	8312326	24
chr5	8313763	19
chr5	8319669	18
chr5	8320350	14
chr5	8322053	28
chr5	8328816	15
chr5	8332432	24
chr5	8334378	26
chr5	8337756	33
chr5	8339459	42
chr5	8342466	18
chr5	8345302	34
chr5	8353171	32
chr5	8355127	19
chr5	8362609	26
chr5	8372388	40
chr5	8373190	22
chr5	8379379	39
chr5	8383180	24
chr5	8392831	41
chr5	8394834	33
chr5	8397746	22
chr5	8401906	28
chr5	8403465	30
chr5	8404977	26
chr5	8410273	33
chr5	8427845	28
chr5	8428673	27
chr5	8432609	32
chr5	8436146	29
chr5	8441760	25
chr5	8444261	20
chr5	8452077	27
chr5	8452875	17
chr5	8459455	17
chr5	8462930	25
chr5	8466938	43
chr5	8469955	21
chr5	8472452	20
chr5	8474826	27
chr5	8475930	27
chr5	8479097	43
chr5	8480693	26
chr5	8481269	33
chr5	8484945	41
chr5	8486922	32
chr5	8497374	27
chr5	8499689	15
chr5	8504815	27
chr5	8505777	22
chr5	8513686	35
chr5	8525051	31
chr5	8532167	30
chr5	8535820	23
chr5	8537265	24
chr5	8544843	30
chr5	8546057	20
chr5	8547779	15
chr5	8550509	21
chr5	8558550	18
chr5	8561736	31
chr5	8565938	23
chr5	8566532	25
chr5	8569404	28
chr5	8571456	13
chr5	8572183	27
chr5	8577116	12
chr5	8584037	33
chr5	8586844	28
chr5	8599278	18
chr5	8599666	15
chr5	8600785	22
chr5	8602774	17
chr5	8609579	37
chr5	8613367	37
chr5	8613941	33
chr5	8618575	16
chr5	8626175	39
chr5	8627365	27
chr5	8627871	29
chr5	8632769	20
chr5	8633558	20
chr5	8638457	20
chr5	8640485	17
chr5	8648522	19
chr5	8652878	20
chr5	8656383	22
chr5	8661045	28
chr5	8661614	29
chr5	8662447	28
chr5	8664714	26
chr5	8671213	29
chr5	8672324	26
chr5	8676107	28
chr5	8686880	13
chr5	8687436	11
chr5	8694018	26
chr5	8694996	48
chr5	8709494	18
chr5	8715830	20
chr5	8718452	20
chr5	8721722	22
chr5	8723125	19
chr5	8723383	15
chr5	8724325	24
chr5	8730826	23
chr5	8737496	19
chr5	8740449	44
chr5	8745662	37
chr5	8752718	16
chr5	8758245	23
chr5	8765623	14
chr5	8769616	20
chr5	8775141	13
chr5	8776928	22
chr5	8780034	36
chr5	8784668	19
chr5	8786700	14
chr5	8787844	26
chr5	8792135	41
chr5	8793366	19
chr5	8798971	18
chr5	8805102	24
chr5	8810665	17
chr5	8812859	35
chr5	8817246	23
chr5	8818747	47
chr5	8821456	36
chr5	8833190	22
chr5	8835264	18
chr5	8837062	24
chr5	8841283	18
chr5	8843164	31
chr5	8843997	22
chr5	8850786	29
chr5	8852669	31
chr5	8854308	23
chr5	8857408	22
chr5	8860480	43
chr5	8861051	33
chr5	8876437	33
chr5	8880565	24
chr5	8881800	31
chr5	8888384	17
chr5	8894814	16
chr5	8897670	18
chr5	8898127	29
chr5	8901354	22
chr5	8912796	24
chr5	8919040	15
chr5	8919666	15
chr5	8922049	15
chr5	8925345	19
chr5	8926877	14
chr5	8933118	23
chr5	8938885	19
chr5	8939982	28
chr5	8943458	15
chr5	8959835	16
chr5	8960240	34
chr5	8961830	37
chr5	8964203	32
chr5	8965183	34
chr5	8969307	22
chr5	8973956	19
chr5	8978624	16
chr5	8986373	19
chr5	8992174	25
chr5	8997737	26
chr5	8998150	49
chr5	8998665	17
chr5	9007140	34
chr5	9010709	22
chr5	9016134	39
chr5	9023050	17
chr5	9027905	24
chr5	9032660	26
chr5	9033775	32
chr5	9038272	23
chr5	9040160	32
chr5	9044206	47
chr5	9047820	25
chr5	9051497	17
chr5	9056279	25
chr5	9059247	16
chr5	9062554	17
chr5	9068140	13
chr5	9079158	15
chr5	9084814	41
chr5	9090826	22
chr5	9091945	25
chr5	9092415	22
chr5	9094543	40
chr5	9097249	19
chr5	9100873	15
chr5	9102632	20
chr5	9103266	23
chr5	9107285	22
chr5	9109507	32
chr5	9111764	25
chr5	9114240	20
chr5	9127635	16
chr5	9128596	28
chr5	9134971	31
chr5	9136551	25
chr5	9136855	25
chr5	9138320	28
chr5	9139095	42
chr5	9141041	31
chr5	9143738	32
chr5	9144295	16
chr5	9149010	46
chr5	9151958	19
chr5	9155091	17
chr5	9160213	32
chr5	9164699	22
chr5	9166333	43
chr5	9167343	29
chr5	9171020	31
chr5	9175279	21
chr5	9175949	28
chr5	9176209	28
chr5	9181449	45
chr5	9184336	26
chr5	9188212	39
chr5	9189827	28
chr5	9192814	47
chr5	9194079	35
chr5	9196006	28
chr5	9200514	38
chr5	9207192	27
chr5	9214229	31
chr5	9217948	19
chr5	9219200	42
chr5	9222107	32
chr5	9224550	40
chr5	9226428	21
chr5	9231250	20
chr5	9231942	28
chr5	9234948	29
chr5	9238152	91
chr5	9243369	17
chr5	9244434	22
chr5	9251518	34
chr5	9251867	21
chr5	9258849	46
chr5	9262734	21
chr5	9263762	34
chr5	9269980	19
chr5	9272603	43
chr5	9275888	20
chr5	9278185	57
chr5	9291793	22
chr5	9293528	36
chr5	9294090	25
chr5	9294709	38
chr5	9297853	55
chr5	9300177	40
chr5	9300484	18
chr5	9303201	26
chr5	9303800	39
chr5	9304355	22
chr5	9307570	53
chr5	9308738	21
chr5	9312292	27
chr5	9316089	14
chr5	9316636	35
chr5	9322530	15
chr5	9323735	20
chr5	9327000	22
chr5	9337826	25
chr5	9346312	19
chr5	9353006	11
chr5	9357764	25
chr5	9367826	20
chr5	9378288	34
chr5	9379746	17
chr5	9381094	23
chr5	9381479	16
chr5	9390159	18
chr5	9393874	34
chr5	9401110	21
chr5	9401686	19
chr5	9403115	53
chr5	9404430	25
chr5	9413113	39
chr5	9422652	18
chr5	9423638	20
chr5	9429149	24
chr5	9429889	39
chr5	9431046	18
chr5	9436139	26
chr5	9437896	27
chr5	9441286	16
chr5	9441715	21
chr5	9444691	30
chr5	9447393	19
chr5	9447668	23
chr5	9451830	13
chr5	9452750	12
chr5	9457740	23
chr5	9460750	20
chr5	9465500	22
chr5	9467440	28
chr5	9473695	40
chr5	9475391	28
chr5	9476000	42
chr5	9479025	29
chr5	9479424	46
chr5	9480698	48
chr5	9481359	21
chr5	9486296	22
chr5	9497360	33
chr5	9500671	45
chr5	9505429	24
chr5	9508362	48
chr5	9511035	44
chr5	9514070	21
chr5	9521991	20
chr5	9525585	26
chr5	9528004	29
chr5	9528479	35
chr5	9528949	23
chr5	9533649	31
chr5	9542071	19
chr5	9544566	20
chr5	9546745	25
chr5	9586492	44
chr5	9590547	44
chr5	9593635	39
chr5	9598887	29
chr5	9601979	20
chr5	9603066	29
chr5	9603688	23
chr5	9611743	37
chr5	9617017	26
chr5	9618010	42
chr5	9619368	23
chr5	9627580	25
chr5	9628030	30
chr5	9629708	21
chr5	9633413	55
chr5	9634450	46
chr5	9636268	28
chr5	9641106	34
chr5	9643140	28
chr5	9646601	20
chr5	9660979	48
chr5	9662383	21
chr5	9666777	51
chr5	9669875	18
chr5	9670949	22
chr5	9678712	30
chr5	9680400	22
chr5	9684305	27
chr5	9687072	18
chr5	9687902	21
chr5	9688807	26
chr5	9689755	17
chr5	9697823	31
chr5	9700997	24
chr5	9704667	17
chr5	9707772	18
chr5	9711001	22
chr5	9714040	38
chr5	9717110	19
chr5	9725955	21
chr5	9728787	18
chr5	9729948	22
chr5	9735934	25
chr5	9736490	16
chr5	9738372	26
chr5	9744595	22
chr5	9745062	25
chr5	9746089	25
chr5	9747116	23
chr5	9751756	16
chr5	9752913	33
chr5	9761739	14
chr5	9765567	15
chr5	9767384	22
chr5	9770201	37
chr5	9773256	19
chr5	9780873	16
chr5	9782099	36
chr5	9786234	36
chr5	9786999	19
chr5	9789954	28
chr5	9790385	28
chr5	9791617	21
chr5	9794491	27
chr5	9797017	19
chr5	9798594	26
chr5	9802305	39
chr5	9816319	16
chr5	9836219	26
chr5	9840184	32
chr5	9841728	22
chr5	9843426	16
chr5	9849631	16
chr5	9856415	31
chr5	9857112	34
chr5	9862702	27
chr5	9869506	18
chr5	9873129	24
chr5	9874361	35
chr5	9880382	25
chr5	9882297	20
chr5	9883108	34
chr5	9897217	27
chr5	9904305	35
chr5	9905739	39
chr5	9915674	21
chr5	9918504	35
chr5	9920335	19
chr5	9922488	22
chr5	9925811	24
chr5	9936292	16
chr5	9938361	19
chr5	9940545	29
chr5	9944185	43
chr5	9945992	35
chr5	9953032	17
chr5	9954014	24
chr5	9954478	25
chr5	9955876	35
chr5	9958394	31
chr5	9960066	19
chr5	9965440	26
chr5	9966996	15
chr5	9970074	30
chr5	9972057	33
chr5	9972426	20
chr5	9972948	24
chr5	9973664	25
chr5	9976453	44
chr5	9977050	21
chr5	9981977	28
chr5	9986254	19
chr5	9994924	31
chr5	9996310	15
chr5	9997562	31
chr5	10000206	19
chr5	10009759	16
chr5	10035436	14
chr5	10038904	18
chr5	10042131	26
chr5	10043769	47
chr5	10045670	50
chr5	10055383	19
chr5	10063968	14
chr5	10064758	25
chr5	10066657	28
chr5	10073300	18
chr5	10078913	52
chr5	10080244	24
chr5	10082089	21
chr5	10091284	24
chr5	10092865	22
chr5	10093353	33
chr5	10095175	29
chr5	10102879	13
chr5	10107388	32
chr5	10108339	42
chr5	10116778	58
chr5	10122121	28
chr5	10130716	47
chr5	10132110	156
chr5	10135876	27
chr5	10138767	16
chr5	10145315	15
chr5	10150930	29
chr5	10153286	41
chr5	10155464	27
chr5	10156256	23
chr5	10158791	25
chr5	10164741	14
chr5	10165146	27
chr5	10168422	30
chr5	10174881	25
chr5	10177503	26
chr5	10178817	62
chr5	10181963	30
chr5	10188078	36
chr5	10193323	23
chr5	10193664	20
chr5	10196218	38
chr5	10203269	13
chr5	10203723	16
chr5	10209171	42
chr5	10213188	25
chr5	10213576	33
chr5	10214703	39
chr5	10225869	58
chr5	10226765	30
chr5	10231106	21
chr5	10231888	24
chr5	10234845	30
chr5	10235303	22
chr5	10241845	38
chr5	10243693	28
chr5	10247779	31
chr5	10250828	37
chr5	10255223	35
chr5	10261802	17
chr5	10265969	27
chr5	10270001	20
chr5	10271937	15
chr5	10274262	50
chr5	10274786	37
chr5	10278563	39
chr5	10280997	25
chr5	10283227	39
chr5	10286655	114
chr5	10288880	44
chr5	10291483	25
chr5	10292621	32
chr5	10294795	28
chr5	10302535	21
chr5	10303100	44
chr5	10309692	18
chr5	10312020	20
chr5	10315296	23
chr5	10317478	17
chr5	10321961	15
chr5	10323280	17
chr5	10331245	15
chr5	10334233	25
chr5	10340737	22
chr5	10341842	22
chr5	10344567	20
chr5	10346096	17
chr5	10351704	22
chr5	10352622	27
chr5	10355624	29
chr5	10364438	17
chr5	10365824	24
chr5	10373762	14
chr5	10379672	22
chr5	10381502	17
chr5	10382335	18
chr5	10385374	30
chr5	10391081	42
chr5	10391419	23
chr5	10396269	12
chr5	10397061	12
chr5	10397927	17
chr5	10404437	12
chr5	10405370	18
chr5	10432620	18
chr5	10445762	15
chr5	10459264	13
chr5	10470823	31
chr5	10482595	19
chr5	10512981	14
chr5	10518302	23
chr5	10525414	13
chr5	10530734	49
chr5	10536030	22
chr5	10536375	30
chr5	10537094	25
chr5	10540264	21
chr5	10545155	30
chr5	10545698	22
chr5	10547334	27
chr5	10549206	25
chr5	10551617	15
chr5	10555564	33
chr5	10561258	38
chr5	10563801	40
chr5	10564489	32
chr5	10567853	20
chr5	10573724	16
chr5	10574813	28
chr5	10584804	27
chr5	10588680	16
chr5	10591256	35
chr5	10597137	19
chr5	10597660	14
chr5	10607384	22
chr5	10609811	29
chr5	10616714	14
chr5	10618023	28
chr5	10621943	28
chr5	10623360	19
chr5	10623715	16
chr5	10625372	22
chr5	10630324	27
chr5	10630730	25
chr5	10631838	14
chr5	10636722	19
chr5	10637360	38
chr5	10643588	73
chr5	10648961	67
chr5	10654569	23
chr5	10669046	48
chr5	10676629	21
chr5	10677094	20
chr5	10677459	39
chr5	10678277	32
chr5	10679776	32
chr5	10683656	41
chr5	10688623	26
chr5	10692194	20
chr5	10702728	32
chr5	10713960	35
chr5	10717173	23
chr5	10719455	20
chr5	10719815	35
chr5	10725709	23
chr5	10729618	24
chr5	10730951	27
chr5	10737491	35
chr5	10740850	18
chr5	10746653	23
chr5	10756464	17
chr5	10757969	13
chr5	10758537	14
chr5	10759538	23
chr5	10773254	34
chr5	10778539	28
chr5	10787347	18
chr5	10790808	23
chr5	10796516	43
chr5	10801867	44
chr5	10810736	24
chr5	10815447	16
chr5	10816948	31
chr5	10818009	22
chr5	10821975	46
chr5	10825750	23
chr5	10828317	22
chr5	10831211	19
chr5	10833392	36
chr5	10841755	15
chr5	10849260	29
chr5	10852602	20
chr5	10854871	17
chr5	10857169	27
chr5	10861238	28
chr5	10864115	20
chr5	10869862	32
chr5	10871678	21
chr5	10872440	31
chr5	10873045	23
chr5	10876095	40
chr5	10876507	27
chr5	10880395	23
chr5	10885371	16
chr5	10886670	25
chr5	10902189	15
chr5	10906900	20
chr5	10907446	13
chr5	10912172	25
chr5	10918703	27
chr5	10919016	25
chr5	10919349	28
chr5	10919782	62
chr5	10922799	54
chr5	10923629	22
chr5	10924733	32
chr5	10927422	18
chr5	10935627	12
chr5	10937563	25
chr5	10941306	22
chr5	10943142	14
chr5	10948598	49
chr5	10958263	22
chr5	10960671	19
chr5	10962659	23
chr5	10965945	18
chr5	10966549	25
chr5	10970858	30
chr5	10971541	17
chr5	10987336	31
chr5	10991008	27
chr5	10997587	12
chr5	10998534	20
chr5	10999539	10
chr5	11004059	12
chr5	11009686	39
chr5	11030541	26
chr5	11030833	22
chr5	11041123	16
chr5	11042652	12
chr5	11053008	15
chr5	11053754	16
chr5	11056441	31
chr5	11060115	22
chr5	11062413	32
chr5	11063899	21
chr5	11070517	21
chr5	11076066	38
chr5	11087120	42
chr5	11090864	28
chr5	11094300	17
chr5	11095250	38
chr5	11096874	35
chr5	11098157	22
chr5	11099939	25
chr5	11107812	23
chr5	11113248	23
chr5	11124089	19
chr5	11126471	17
chr5	11134988	13
chr5	11144203	41
chr5	11164529	20
chr5	11166180	19
chr5	11168389	21
chr5	11172009	23
chr5	11172387	17
chr5	11177997	23
chr5	11180090	23
chr5	11181410	27
chr5	11183257	21
chr5	11184995	31
chr5	11186489	21
chr5	11189932	17
chr5	11191379	19
chr5	11219627	17
chr5	11221537	17
chr5	11223356	29
chr5	11224065	23
chr5	11225262	45
chr5	11225934	21
chr5	11228704	37
chr5	11230464	26
chr5	11235652	38
chr5	11237493	20
chr5	11240311	15
chr5	11246228	31
chr5	11247106	22
chr5	11248545	31
chr5	11250197	31
